step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7485054787248373,738.041859,87.0,26349.25,32760.0,133.591,137787.0,3.827416666666667e-05,0.0015309666666666667,3.827416666666667e-05,0.0015309666666666667,,,,,,,,,,
2,1.3880267031490803,632.142205,100.0,29493.25,32760.0,196.838,122882.0,3.4133888888888886e-05,0.0013653555555555555,7.240805555555556e-05,0.002896322222222222,,,,,,,,,,
3,2.0223740451037884,632.114356,100.0,29493.25,32760.0,202.29,117985.0,3.277361111111111e-05,0.0013109444444444444,0.00010518166666666668,0.004207266666666667,,,,,,,,,,
4,2.657411318272352,632.920369,82.0,29493.25,32760.0,198.118,137794.0,3.827611111111111e-05,0.0015310444444444444,0.00014345777777777778,0.005738311111111111,,,,,,,,,,
5,3.292067565023899,632.587013,88.0,29493.25,32760.0,202.463,122579.0,3.4049722222222225e-05,0.0013619888888888889,0.0001775075,0.0071003,,,,,,,,,,
6,3.9270956367254257,631.489305,89.0,29493.25,32760.0,203.872,119972.0,3.3325555555555556e-05,0.0013330222222222223,0.00021083305555555555,0.008433322222222223,,,,,,,,,,
7,4.561390817165375,632.109466,96.0,29493.25,32760.0,199.471,137653.0,3.823694444444444e-05,0.0015294777777777777,0.00024907,0.0099628,,,,,,,,,,
8,5.195719189941883,632.129535,100.0,29493.25,32760.0,201.96,121427.0,3.372972222222222e-05,0.0013491888888888888,0.0002827997222222222,0.01131198888888889,,,,,,,,,,
9,5.82955190166831,631.678529,100.0,29493.25,32760.0,204.35,120608.0,3.3502222222222224e-05,0.0013400888888888888,0.0003163019444444444,0.012652077777777779,,,,,,,,,,
10,6.466302921995521,631.580776,85.0,29493.25,32760.0,200.989,139856.0,3.884888888888889e-05,0.0015539555555555556,0.0003551508333333333,0.014206033333333335,,,,,,,,,,
