step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7634322084486485,752.933207,99.0,26349.25,32760.0,129.444,132817.0,3.689361111111111e-05,0.0014757444444444445,3.689361111111111e-05,0.0014757444444444445,5071.68798828125,25560.0,15206.91796875,515475.12890625,0.5,2283.1640625,39026.49609375,102.0,,
2,1.4002187382429838,632.469064,100.0,29493.25,32760.0,198.484,119638.0,3.323277777777778e-05,0.0013293111111111113,7.012638888888889e-05,0.002805055555555556,5071.69580078125,28704.0,15206.91796875,515475.12890625,0.5,2284.55859375,42194.49609375,100.1,,
3,2.040023969486356,633.039874,85.0,29493.25,32760.0,199.936,138954.0,3.859833333333333e-05,0.0015439333333333333,0.00010872472222222222,0.004348988888888889,5071.69580078125,28704.0,15206.91796875,515475.12890625,0.5,2284.9375,42194.49609375,98.5,,
4,2.6789928264915943,632.368492,88.0,29493.25,32760.0,202.021,120471.0,3.3464166666666664e-05,0.0013385666666666666,0.0001421888888888889,0.005687555555555556,5071.69580078125,28704.0,15206.8984375,515475.12890625,0.5,2284.96875,42194.49609375,101.6,,
5,3.319278685376048,632.870711,92.0,29493.25,32760.0,198.204,136768.0,3.799111111111111e-05,0.0015196444444444445,0.00018018,0.0072072,5071.69580078125,28704.0,15206.8984375,515475.12890625,0.6,2285.01953125,42194.49609375,98.4,,
6,3.958774823695421,632.478684,100.0,29493.25,32760.0,201.509,123105.0,3.4195833333333336e-05,0.0013678333333333333,0.00021437583333333332,0.008575033333333334,5071.69580078125,28704.0,15206.8984375,515475.12890625,0.5,2285.06640625,42194.49609375,101.6,,
7,4.600151162594557,633.767808,100.0,29493.25,32760.0,203.329,120105.0,3.33625e-05,0.0013345,0.0002477383333333333,0.009909533333333335,5071.69580078125,28704.0,15200.5,515475.12890625,0.6,2285.17578125,42194.49609375,100.0,,
8,5.239252520725131,632.930082,86.0,29493.25,32760.0,200.63,139604.0,3.877888888888889e-05,0.0015511555555555554,0.0002865172222222222,0.01146068888888889,5071.69580078125,28704.0,15200.01953125,515475.12890625,0.5,2285.17578125,42194.49609375,100.1,,
9,5.879029272124171,633.34778,88.0,29493.25,32760.0,202.599,120581.0,3.349472222222222e-05,0.0013397888888888889,0.0003200119444444444,0.012800477777777779,5071.69580078125,28704.0,15200.01953125,515475.12890625,0.5,2285.26171875,42194.49609375,98.5,,
10,6.518948236480355,633.353929,92.0,29493.25,32760.0,198.717,137151.0,3.80975e-05,0.0015239,0.0003581094444444444,0.014324377777777779,5071.69580078125,28704.0,15200.01953125,515475.12890625,0.5,2285.29296875,42194.49609375,101.6,,
11,7.158484043553472,632.975913,100.0,29493.25,32760.0,201.809,123193.0,3.422027777777778e-05,0.0013688111111111111,0.0003923297222222222,0.01569318888888889,5071.69580078125,28704.0,15200.01953125,515475.12890625,0.5,2285.34375,42194.49609375,100.0,,
12,7.797533931210637,632.123849,100.0,29493.25,32760.0,203.597,120374.0,3.3437222222222223e-05,0.0013374888888888889,0.0004257669444444444,0.017030677777777777,5071.69580078125,28704.0,15200.01953125,515475.12890625,0.5,2285.34375,42194.49609375,100.1,,
13,8.437687078490853,632.848381,85.0,29493.25,32760.0,200.585,139440.0,3.873333333333333e-05,0.0015493333333333331,0.00046450027777777774,0.01858001111111111,5071.69580078125,28704.0,15200.265625,515475.12890625,0.5,2285.421875,42194.49609375,100.0,,
14,9.076734658330679,631.951616,88.0,29493.25,32760.0,202.609,120729.0,3.353583333333333e-05,0.0013414333333333333,0.0004980361111111111,0.019921444444444443,5071.69580078125,28704.0,15200.265625,515475.12890625,0.5,2285.42578125,42194.49609375,100.0,,
15,9.717580096796155,633.054634,92.0,29493.25,32760.0,198.829,137124.0,3.809e-05,0.0015236000000000002,0.000536126111111111,0.021445044444444443,5071.69580078125,28704.0,15200.265625,515475.12890625,0.5,2285.48828125,42194.49609375,100.0,,
16,10.356738217175007,632.261071,100.0,29493.25,32760.0,201.791,123272.0,3.424222222222222e-05,0.0013696888888888887,0.0005703683333333333,0.02281473333333333,5071.69580078125,28704.0,15200.265625,515475.12890625,0.5,2285.51953125,42194.49609375,100.0,,
17,10.99626343511045,631.903535,100.0,29493.25,32760.0,203.526,120122.0,3.336722222222222e-05,0.0013346888888888888,0.0006037355555555555,0.02414942222222222,5071.69580078125,28704.0,15200.265625,515475.12890625,0.5,2285.51953125,42195.49609375,100.1,,
