step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7674102541059256,750.972048,100.0,26349.25,32760.0,125.378,125032.0,3.473111111111111e-05,0.0013892444444444446,3.473111111111111e-05,0.0013892444444444446,,,,,,,,,,
2,1.4026896506547928,632.938878,82.0,29493.25,32760.0,197.066,137096.0,3.8082222222222224e-05,0.001523288888888889,7.281333333333334e-05,0.0029125333333333333,,,,,,,,,,
3,2.036806259304285,631.830851,88.0,29493.25,32760.0,202.233,122633.0,3.4064722222222224e-05,0.001362588888888889,0.00010687805555555557,0.0042751222222222225,,,,,,,,,,
4,2.6735677998512983,632.573163,88.0,29493.25,32760.0,204.072,120301.0,3.3416944444444444e-05,0.0013366777777777778,0.00014029500000000002,0.0056118,,,,,,,,,,
5,3.313233505934477,632.668284,97.0,29493.25,32760.0,200.147,139494.0,3.8748333333333336e-05,0.0015499333333333335,0.00017904333333333336,0.007161733333333333,,,,,,,,,,
6,3.9518890883773565,631.560887,100.0,29493.25,32760.0,202.133,120513.0,3.3475833333333336e-05,0.0013390333333333335,0.0002125191666666667,0.008500766666666666,,,,,,,,,,
7,4.586010206490755,631.990423,100.0,29493.25,32760.0,204.219,119393.0,3.316472222222222e-05,0.0013265888888888888,0.00024568388888888894,0.009827355555555556,,,,,,,,,,
8,5.22090083733201,632.562442,87.0,29493.25,32760.0,200.705,137878.0,3.8299444444444444e-05,0.0015319777777777779,0.0002839833333333334,0.011359333333333334,,,,,,,,,,
9,5.857928041368723,634.833969,87.0,29493.25,32760.0,202.836,119801.0,3.3278055555555553e-05,0.001331122222222222,0.00031726138888888897,0.012690455555555556,,,,,,,,,,
10,6.492000628262758,631.423754,92.0,29493.25,32760.0,199.023,137515.0,3.819861111111111e-05,0.0015279444444444446,0.0003554600000000001,0.0142184,,,,,,,,,,
11,7.131703175604343,632.534702,100.0,29493.25,32760.0,201.88,123356.0,3.426555555555556e-05,0.0013706222222222223,0.00038972555555555566,0.015589022222222223,,,,,,,,,,
12,7.77071787416935,631.715099,100.0,29493.25,32760.0,202.809,119370.0,3.315833333333333e-05,0.0013263333333333332,0.000422883888888889,0.016915355555555556,,,,,,,,,,
13,8.405150575563312,632.255067,83.0,29493.25,32760.0,199.169,137809.0,3.8280277777777776e-05,0.001531211111111111,0.0004611641666666668,0.018446566666666667,,,,,,,,,,
14,9.039733372628689,632.319359,88.0,29493.25,32760.0,201.706,121380.0,3.371666666666667e-05,0.0013486666666666669,0.0004948808333333335,0.019795233333333336,,,,,,,,,,
15,9.67394739203155,632.048934,88.0,29493.25,32760.0,204.362,120615.0,3.350416666666666e-05,0.0013401666666666666,0.0005283850000000001,0.021135400000000002,,,,,,,,,,
