step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.48355533182621,472.137837,82.0,14535.25,32760.0,81.572,75426.0,2.0951666666666668e-05,0.0008380666666666667,2.0951666666666668e-05,0.0008380666666666667,,,,,,,,,,
3,1.2148694451898336,364.635181,100.0,17681.25,32760.0,186.728,135014.0,3.750388888888889e-05,0.0015001555555555555,5.845555555555556e-05,0.0023382222222222224,,,,,,,,,,
5,1.945083886384964,363.560842,88.0,17681.25,32760.0,191.92,133702.0,3.713944444444444e-05,0.0014855777777777776,9.5595e-05,0.0038238,,,,,,,,,,
7,2.674532972276211,363.699014,84.0,17681.25,32760.0,194.191,152955.0,4.24875e-05,0.0016995,0.0001380825,0.0055233,,,,,,,,,,
9,3.4074590243399143,363.615172,100.0,17681.25,32760.0,192.424,133538.0,3.709388888888889e-05,0.0014837555555555558,0.0001751763888888889,0.007007055555555556,,,,,,,,,,
11,4.139278447255492,366.422446,87.0,17681.25,32760.0,192.438,135627.0,3.7674166666666666e-05,0.0015069666666666665,0.00021285055555555555,0.008514022222222223,,,,,,,,,,
13,4.873664356768131,363.718964,84.0,17681.25,32760.0,192.361,150367.0,4.1768611111111114e-05,0.0016707444444444446,0.00025461916666666667,0.010184766666666668,,,,,,,,,,
15,5.603244736790657,363.866267,100.0,17681.25,32760.0,192.502,132689.0,3.6858055555555556e-05,0.0014743222222222223,0.00029147722222222223,0.01165908888888889,,,,,,,,,,
17,6.334496887400746,363.062932,89.0,17681.25,32760.0,192.688,136579.0,3.793861111111111e-05,0.0015175444444444444,0.00032941583333333333,0.013176633333333333,,,,,,,,,,
19,7.065177407115698,365.588059,81.0,17681.25,32760.0,191.973,147964.0,4.1101111111111114e-05,0.0016440444444444447,0.00037051694444444446,0.014820677777777777,,,,,,,,,,
21,7.7942775785923,363.108593,100.0,17681.25,32760.0,192.704,134350.0,3.731944444444444e-05,0.0014927777777777778,0.0004078363888888889,0.016313455555555554,,,,,,,,,,
23,8.52265247516334,362.850629,88.0,17681.25,32760.0,192.517,135720.0,3.77e-05,0.001508,0.0004455363888888889,0.017821455555555553,,,,,,,,,,
25,9.252139272168279,363.038632,91.0,17681.25,32760.0,192.241,132989.0,3.694138888888889e-05,0.0014776555555555556,0.00048247777777777777,0.019299111111111107,,,,,,,,,,
27,9.981303503736854,363.531961,99.0,17681.25,32760.0,192.06,149280.0,4.146666666666667e-05,0.0016586666666666668,0.0005239444444444444,0.020957777777777773,,,,,,,,,,
29,10.711058417335153,363.651334,88.0,17681.25,32760.0,192.54,135091.0,3.752527777777778e-05,0.0015010111111111112,0.0005614697222222221,0.022458788888888883,,,,,,,,,,
31,11.439960163086653,363.884777,94.0,17681.25,32760.0,191.988,134108.0,3.725222222222222e-05,0.0014900888888888888,0.0005987219444444443,0.023948877777777773,,,,,,,,,,
33,12.170631423592567,363.139293,96.0,17681.25,32760.0,192.253,150989.0,4.194138888888889e-05,0.0016776555555555557,0.0006406633333333331,0.02562653333333333,,,,,,,,,,
35,12.899171642959118,363.644943,89.0,17681.25,32760.0,192.692,132468.0,3.6796666666666666e-05,0.0014718666666666666,0.0006774599999999998,0.027098399999999995,,,,,,,,,,
37,13.630792820826173,362.908859,96.0,17681.25,32760.0,192.663,136894.0,3.8026111111111114e-05,0.0015210444444444446,0.000715486111111111,0.02861944444444444,,,,,,,,,,
39,14.359467463567853,363.693214,93.0,17681.25,32760.0,192.158,148146.0,4.115166666666667e-05,0.0016460666666666666,0.0007566377777777776,0.03026551111111111,,,,,,,,,,
41,15.089547351002693,362.810177,88.0,17681.25,32760.0,192.89,134909.0,3.747472222222222e-05,0.0014989888888888889,0.0007941124999999999,0.031764499999999994,,,,,,,,,,
43,15.818242363631725,363.845997,100.0,17681.25,32760.0,192.824,136007.0,3.7779722222222225e-05,0.001511188888888889,0.000831892222222222,0.033275688888888884,,,,,,,,,,
45,16.548501025885344,362.885459,91.0,17681.25,32760.0,192.392,133200.0,3.7e-05,0.00148,0.0008688922222222221,0.034755688888888886,,,,,,,,,,
47,17.276818811893463,363.442739,86.0,17681.25,32760.0,192.307,149940.0,4.165e-05,0.0016660000000000002,0.000910542222222222,0.03642168888888889,,,,,,,,,,
49,18.010072810575366,362.856588,100.0,17681.25,32760.0,192.724,135904.0,3.7751111111111114e-05,0.0015100444444444447,0.0009482933333333332,0.03793173333333333,,,,,,,,,,
51,18.73875828459859,363.273456,88.0,17681.25,32760.0,192.367,133807.0,3.716861111111111e-05,0.0014867444444444445,0.0009854619444444443,0.03941847777777777,,,,,,,,,,
53,19.468417514115572,363.305436,84.0,17681.25,32760.0,192.726,151292.0,4.202555555555556e-05,0.0016810222222222223,0.0010274874999999998,0.0410995,,,,,,,,,,
55,20.19649205543101,363.665963,100.0,17681.25,32760.0,192.909,132394.0,3.677611111111111e-05,0.0014710444444444445,0.001064263611111111,0.04257054444444444,,,,,,,,,,
57,20.927961429581046,363.412688,88.0,17681.25,32760.0,192.619,137005.0,3.805694444444445e-05,0.0015222777777777778,0.0011023205555555553,0.04409282222222222,,,,,,,,,,
59,21.65609140135348,363.384238,80.0,17681.25,32760.0,192.423,148403.0,4.122305555555555e-05,0.0016489222222222221,0.0011435436111111108,0.04574174444444444,,,,,,,,,,
61,22.386912314221263,362.544642,100.0,17681.25,32760.0,193.003,134942.0,3.7483888888888886e-05,0.0014993555555555555,0.0011810274999999998,0.047241099999999994,,,,,,,,,,
63,23.11498410627246,363.062822,88.0,17681.25,32760.0,193.201,136057.0,3.779361111111111e-05,0.0015117444444444446,0.001218821111111111,0.048752844444444436,,,,,,,,,,
65,23.846664985641837,362.95975,91.0,17681.25,32760.0,192.381,132950.0,3.693055555555555e-05,0.0014772222222222222,0.0012557516666666664,0.050230066666666656,,,,,,,,,,
67,24.57436511851847,363.188784,98.0,17681.25,32760.0,192.499,150162.0,4.171166666666667e-05,0.0016684666666666667,0.001297463333333333,0.05189853333333332,,,,,,,,,,
69,25.305189920589328,362.584773,88.0,17681.25,32760.0,192.956,135339.0,3.7594166666666667e-05,0.0015037666666666667,0.0013350574999999997,0.05340229999999999,,,,,,,,,,
71,26.0332773309201,363.285716,95.0,17681.25,32760.0,192.74,134814.0,3.744833333333333e-05,0.0014979333333333333,0.001372505833333333,0.054900233333333326,,,,,,,,,,
73,26.764719186350703,362.576003,96.0,17681.25,32760.0,192.803,151595.0,4.2109722222222226e-05,0.001684388888888889,0.0014146155555555553,0.056584622222222214,,,,,,,,,,
75,27.49312017299235,363.414028,88.0,17681.25,32760.0,193.135,132718.0,3.686611111111111e-05,0.0014746444444444446,0.0014514816666666664,0.05805926666666666,,,,,,,,,,
77,28.22457983903587,362.806627,97.0,17681.25,32760.0,192.76,137026.0,3.806277777777778e-05,0.0015225111111111112,0.0014895444444444441,0.05958177777777777,,,,,,,,,,
79,28.953259952366352,363.264266,93.0,17681.25,32760.0,192.543,148480.0,4.124444444444444e-05,0.0016497777777777778,0.0015307888888888887,0.061231555555555546,,,,,,,,,,
81,29.684191666543484,362.305098,89.0,17681.25,32760.0,193.012,135025.0,3.750694444444445e-05,0.001500277777777778,0.001568295833333333,0.06273183333333332,,,,,,,,,,
83,30.411652145907283,362.908179,100.0,17681.25,32760.0,193.348,136009.0,3.778027777777778e-05,0.0015112111111111111,0.0016060761111111109,0.06424304444444442,,,,,,,,,,
85,31.143948547542095,363.227485,90.0,17681.25,32760.0,192.885,133374.0,3.7048333333333336e-05,0.0014819333333333335,0.0016431244444444443,0.06572497777777776,,,,,,,,,,
87,31.872933434322476,363.757215,86.0,17681.25,32760.0,192.643,150172.0,4.1714444444444444e-05,0.0016685777777777778,0.0016848388888888886,0.06739355555555554,,,,,,,,,,
89,32.60272757709026,362.666695,100.0,17681.25,32760.0,193.186,135574.0,3.765944444444444e-05,0.0015063777777777777,0.001722498333333333,0.06889993333333332,,,,,,,,,,
91,33.33047407306731,363.368747,88.0,17681.25,32760.0,193.304,135266.0,3.757388888888889e-05,0.0015029555555555554,0.0017600722222222219,0.07040288888888888,,,,,,,,,,
93,34.06256736814976,362.687645,83.0,17681.25,32760.0,192.91,151427.0,4.206305555555556e-05,0.0016825222222222223,0.0018021352777777774,0.0720854111111111,,,,,,,,,,
95,34.79015481099486,363.154084,100.0,17681.25,32760.0,193.791,133426.0,3.7062777777777776e-05,0.001482511111111111,0.0018391980555555552,0.0735679222222222,,,,,,,,,,
97,35.523145854473114,363.314737,88.0,17681.25,32760.0,193.29,137140.0,3.809444444444444e-05,0.0015237777777777775,0.0018772924999999995,0.07509169999999998,,,,,,,,,,
99,36.25069960579276,363.154694,80.0,17681.25,32760.0,192.757,148817.0,4.1338055555555554e-05,0.0016535222222222221,0.001918630555555555,0.0767452222222222,,,,,,,,,,
101,36.983092837035656,362.96586,100.0,17681.25,32760.0,193.127,134986.0,3.749611111111111e-05,0.0014998444444444445,0.001956126666666666,0.07824506666666664,,,,,,,,,,
103,37.71104032732546,363.122684,88.0,17681.25,32760.0,193.516,136354.0,3.787611111111111e-05,0.0015150444444444445,0.0019940027777777774,0.07976011111111109,,,,,,,,,,
105,38.44137611053884,362.766876,92.0,17681.25,32760.0,193.004,133538.0,3.709388888888889e-05,0.0014837555555555558,0.0020310966666666663,0.08124386666666664,,,,,,,,,,
107,39.16928588785231,363.233336,98.0,17681.25,32760.0,193.066,150719.0,4.186638888888889e-05,0.0016746555555555555,0.002072963055555555,0.0829185222222222,,,,,,,,,,
109,39.901506217196584,362.817887,88.0,17681.25,32760.0,193.312,135664.0,3.7684444444444444e-05,0.0015073777777777778,0.0021106474999999995,0.08442589999999997,,,,,,,,,,
111,40.629828894510865,363.829386,95.0,17681.25,32760.0,192.885,134761.0,3.743361111111111e-05,0.0014973444444444444,0.002148081111111111,0.08592324444444442,,,,,,,,,,
113,41.36109829507768,363.044842,96.0,17681.25,32760.0,192.942,151647.0,4.2124166666666666e-05,0.0016849666666666667,0.0021902052777777775,0.08760821111111108,,,,,,,,,,
115,42.08995920047164,363.643603,88.0,17681.25,32760.0,193.316,132753.0,3.687583333333333e-05,0.0014750333333333333,0.002227081111111111,0.08908324444444442,,,,,,,,,,
117,42.82016725093126,362.445661,97.0,17681.25,32760.0,193.42,137583.0,3.82175e-05,0.0015287,0.0022652986111111107,0.09061194444444441,,,,,,,,,,
119,43.54727925360203,363.000461,92.0,17681.25,32760.0,193.252,149209.0,4.144694444444445e-05,0.0016578777777777778,0.0023067455555555554,0.09226982222222219,,,,,,,,,,
121,44.28063044510782,362.94552,88.0,17681.25,32760.0,193.501,135266.0,3.757388888888889e-05,0.0015029555555555554,0.0023443194444444444,0.09377277777777775,,,,,,,,,,
123,45.00889264792204,363.684214,100.0,17681.25,32760.0,193.123,135818.0,3.7727222222222225e-05,0.001509088888888889,0.002382046666666667,0.09528186666666663,,,,,,,,,,
125,45.738910496234894,362.518932,90.0,17681.25,32760.0,192.642,133673.0,3.7131388888888886e-05,0.0014852555555555555,0.0024191780555555555,0.09676712222222218,,,,,,,,,,
