step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.749110784381628,737.15543,261.126517,373.945906,101.914043,-1e-06,12.092621803283691
2,1.387397475540638,632.930355,180.906444,355.79053,95.430027,-1e-06,12.059176445007324
3,2.0273945573717356,633.317582,181.089218,355.560515,95.954566,-1e-06,12.063691139221191
4,2.667067812755704,633.406214,181.110637,355.628768,95.607879,-1e-06,12.085249900817871
5,3.3079986833035946,633.346342,181.156609,355.728378,95.693771,-1e-06,12.071715354919434
6,3.9456929229199886,632.238723,181.152888,355.354222,94.951967,-1e-06,12.09196662902832
7,4.586425218731165,633.370444,181.010657,356.065335,95.528278,-1e-06,12.092041015625
8,5.225024485960603,632.14125,181.044096,355.157459,95.160922,-1e-06,12.10197639465332
9,5.865409163758159,632.562608,180.994226,355.23251,95.582929,-1e-06,12.174248695373535
10,6.505375627428293,631.756323,180.880363,354.887124,95.213143,-1e-06,12.18429183959961
11,7.147916354238987,635.367519,180.984706,358.02841,95.573579,-1e-06,12.202859878540039
12,7.784553226083517,632.278533,181.075997,355.123538,95.302074,-1e-06,12.20598316192627
13,8.425103358924389,633.033737,181.090278,355.532576,95.590649,-1e-06,12.251594543457031
14,9.063957311213017,632.201452,181.092898,354.948674,95.398747,-1e-06,12.265933990478516
15,9.704883569851518,632.748302,181.072827,355.430584,95.475547,-1e-06,12.269163131713867
16,10.343628900125623,632.199863,181.071887,354.967045,95.409207,-1e-06,12.282691955566406
17,10.983677633106709,632.477926,181.037526,355.21919,95.458677,-1e-06,12.430375099182129
18,11.623727144673467,632.503928,181.159169,354.954065,95.63224,-1e-06,12.519488334655762
19,12.263344431295991,632.395565,181.076117,355.22611,95.353865,-1e-06,12.545464515686035
20,12.903666848316789,632.495797,180.982776,354.928574,95.807283,-1e-06,12.552983283996582
21,13.543801253661513,633.047067,181.162519,355.438224,95.690292,-1e-06,12.620207786560059
22,14.183410089462996,633.123389,181.026497,354.970596,96.1725,-1e-06,12.621005058288574
23,14.822950381785631,632.725891,181.093158,355.330632,95.460147,-1e-06,12.717734336853027
24,15.461685001850128,631.857635,181.024066,354.901894,95.160212,-1e-06,12.797762870788574
25,16.1022154353559,632.08377,181.101768,354.777102,95.447897,-1e-06,12.87708854675293
26,16.742765666916966,633.21482,181.096867,355.334892,95.965326,-1e-06,12.898260116577148
27,17.381318371742964,632.042929,180.928525,354.902333,95.424996,-1e-06,12.937026977539062
28,18.020999178290367,632.064819,180.855563,354.878084,95.549058,-1e-06,12.979215621948242
29,18.66067829541862,631.712434,180.876644,354.6511,95.433067,-1e-06,13.011363983154297
30,19.30065266788006,631.51613,181.106498,354.451606,95.200612,-1e-06,13.002963066101074
31,19.94093569368124,632.336905,181.051238,354.764412,95.725162,-1e-06,12.98611068725586
32,20.579862408339977,631.496499,180.975475,354.68229,95.06245,-1e-06,13.044088363647461
33,21.219441011548042,631.668922,181.001296,354.671769,95.215123,-1e-06,13.047799110412598
34,21.85898128710687,631.740643,180.916434,354.866303,95.171632,-1e-06,13.066333770751953
35,22.494443466886878,632.537968,181.178189,355.057327,95.549339,-1e-06,13.069479942321777
36,23.130327494814992,632.909754,181.180789,355.198519,95.752583,-1e-06,13.050422668457031
37,23.76607987098396,632.506107,181.23062,355.161118,95.367745,-1e-06,13.036246299743652
38,24.400401091203094,631.321206,181.004836,354.157379,95.401456,-1e-06,13.086978912353516
39,25.03919774107635,631.945687,181.018537,354.806762,95.353315,-1e-06,13.040308952331543
40,25.67803775332868,631.400158,181.105397,354.271693,95.268033,-1e-06,13.04155445098877
41,26.31857076473534,632.597029,180.973936,354.805692,95.865514,-1e-06,13.007292747497559
42,26.958126328885555,631.778994,181.119728,354.293943,95.583179,-1e-06,13.05623722076416
43,27.59801814891398,631.972628,181.016437,354.403215,95.790023,-1e-06,13.029393196105957
44,28.237081933766603,630.98727,181.043857,353.985417,95.175962,-1e-06,13.03589153289795
45,28.87216978892684,632.129151,181.000496,354.833922,95.546108,-1e-06,13.001059532165527
46,29.5073231626302,632.257593,181.176189,355.068857,95.253093,-1e-06,13.032352447509766
47,30.142084101215005,631.811385,181.20873,354.514636,95.338496,-1e-06,13.034335136413574
48,30.778016490861773,631.923487,181.139029,354.028728,95.842154,-1e-06,12.991870880126953
49,31.416680669412017,631.765484,181.135368,354.330444,95.522067,-1e-06,13.01154899597168
50,32.05516596324742,630.589733,181.096368,353.714772,95.02241,-1e-06,13.004169464111328
51,32.690817108377814,632.741182,181.200029,354.653979,96.087299,-1e-06,13.023124694824219
52,33.3258177600801,631.885607,181.262371,354.561518,95.305564,-1e-06,13.009243965148926
53,33.96046405658126,631.696004,181.23065,354.398655,95.311934,-1e-06,13.012123107910156
54,34.594995910301805,630.798897,181.037777,353.795073,95.184112,-1e-06,13.043583869934082
55,35.22966622561216,631.670493,181.120208,354.215042,95.58126,-1e-06,12.980581283569336
56,35.86486750096083,632.196002,181.19943,354.823872,95.374355,-1e-06,13.03613567352295
57,36.49957687035203,631.715564,181.332351,354.223942,95.393595,-1e-06,13.042200088500977
58,37.13457336090505,630.945969,181.069977,353.59198,95.520278,-1e-06,13.00236701965332
59,37.77418217621744,631.821145,180.986476,354.132239,95.862944,-1e-06,12.995880126953125
60,38.4134931769222,630.99639,181.20718,353.714653,95.300744,-1e-06,13.012628555297852
61,39.048878936097026,632.471517,181.107888,354.433826,96.166899,-1e-06,13.00123119354248
62,39.683787897229195,631.856396,181.392092,354.457516,95.249984,-1e-06,13.012131690979004
63,40.3184035923332,631.663742,181.25915,354.14628,95.504398,-1e-06,13.032139778137207
64,40.95306383818388,630.98255,181.116228,353.865844,95.224373,-1e-06,13.035943031311035
65,41.587993590161204,632.11705,181.119707,354.382285,95.665821,-1e-06,13.02534008026123
66,42.22273569740355,631.601971,181.414034,354.241701,95.166342,-1e-06,12.998332977294922
67,42.857215570285916,631.458198,181.122868,353.896715,95.670531,-1e-06,13.011002540588379
68,43.49311913922429,630.879918,181.074767,353.800624,95.221523,-1e-06,13.00301456451416
69,44.13212130218744,631.167883,181.047997,353.840146,95.516868,-1e-06,13.033350944519043
70,44.76608797721565,631.023061,181.261071,353.948497,95.052429,-1e-06,13.053184509277344
71,45.401998275890946,632.908694,181.22728,354.378566,96.375493,-1e-06,13.018467903137207
72,46.036321794614196,631.397218,181.323151,353.5848,95.715002,-1e-06,13.007322311401367
73,46.67131642811,631.105022,180.995846,353.683253,95.672711,-1e-06,13.051077842712402
74,47.30518846027553,630.926099,181.111808,353.887186,95.157801,-1e-06,13.040410995483398
75,47.94033577479422,632.197182,181.329461,354.655509,95.447567,-1e-06,13.073626518249512
76,48.574682146310806,631.223725,181.158978,353.725033,95.585389,-1e-06,13.064425468444824
77,49.21047507226467,630.737856,181.087237,353.537519,95.315075,-1e-06,13.030576705932617
78,49.84471843019128,631.286355,181.22416,353.935837,95.350895,-1e-06,13.093812942504883
79,50.479659121483564,631.988018,181.365393,354.15794,95.681962,-1e-06,13.057706832885742
80,51.11330565996468,630.730385,181.154369,353.627611,95.183413,-1e-06,13.103425979614258
81,51.75031369924545,631.537829,181.338612,353.700212,95.713902,-1e-06,13.067749977111816
82,52.38955624587834,630.897778,181.306951,353.52734,95.268383,-1e-06,13.080080032348633
83,53.02416540123522,631.624431,181.159219,354.17824,95.521198,-1e-06,13.069840431213379
84,53.65843231230974,631.267104,181.334712,354.09699,95.0604,-1e-06,13.116268157958984
85,54.29260169900954,631.203314,181.24669,353.499498,95.659101,-1e-06,13.103867530822754
86,54.928211372345686,630.016142,181.181549,352.979439,95.090321,-1e-06,13.110969543457031
87,55.56258785165846,631.416438,181.205879,354.12311,95.340985,-1e-06,13.112829208374023
88,56.19713901728392,631.510239,181.284271,354.431465,95.0164,-1e-06,13.135665893554688
89,56.831166941672564,630.893728,181.26047,353.618071,95.256223,-1e-06,13.113445281982422
90,57.46740446612239,630.335269,181.116178,353.261484,95.189843,-1e-06,13.151579856872559
91,58.102138604968786,631.791434,181.057807,353.978567,95.981687,-1e-06,13.169608116149902
92,58.736322762444615,631.257465,181.271341,354.053599,95.172592,-1e-06,13.168289184570312
93,59.37103959918022,631.728013,181.159069,353.59681,96.005537,-1e-06,13.185725212097168
94,60.007367296144366,631.053192,181.112398,353.491029,95.680651,-1e-06,13.199135780334473
95,60.642219295725226,631.880386,181.086318,354.11579,95.935585,-1e-06,13.220191955566406
96,61.27663771621883,631.419698,181.281522,354.08485,95.294434,-1e-06,13.19061279296875
97,61.910467468202114,630.872408,181.076157,353.733344,95.279554,-1e-06,13.25173568725586
98,62.54575894586742,630.307848,180.996196,353.303945,95.233403,-1e-06,13.300074577331543
99,63.179960483685136,631.379077,181.129228,354.081949,95.425026,-1e-06,13.277040481567383
100,63.81438145600259,631.420788,181.031956,354.018568,95.602979,-1e-06,13.333834648132324
101,64.44834512844682,630.915699,181.079527,353.348516,95.684671,-1e-06,13.3428373336792
102,65.08550952002406,629.981542,180.953955,353.02412,95.230143,-1e-06,13.31995964050293
103,65.71962443739176,631.137013,181.153588,353.915016,95.312154,-1e-06,13.348313331604004
104,66.3536284416914,631.0213,181.135018,353.847995,95.273433,-1e-06,13.311938285827637
105,66.98767761699855,631.122573,181.012425,353.482379,95.852794,-1e-06,13.37355899810791
106,67.62413879483938,630.046123,181.023376,353.147532,95.107691,-1e-06,13.432391166687012
107,68.25848502479494,631.356827,181.004376,354.025568,95.56352,-1e-06,13.420312881469727
108,68.89234622754157,630.95521,181.073727,353.920126,95.210473,-1e-06,13.381360054016113
109,69.52585397288203,630.511832,180.979965,353.051971,95.65331,-1e-06,13.451570510864258
110,70.16380686871707,630.783247,181.042177,353.511359,95.458487,-1e-06,13.487841606140137
111,70.79783573374152,630.877558,181.070567,353.751943,95.277384,-1e-06,13.426264762878418
112,71.43213244341314,631.387767,181.24926,353.911636,95.458567,-1e-06,13.468893051147461
113,72.06553561612964,630.442101,181.177899,353.286754,95.182242,-1e-06,13.462296485900879
114,72.70226383954287,629.946311,181.109958,353.061532,95.006879,-1e-06,13.485421180725098
115,73.33667979203165,631.449679,181.172779,354.054688,95.446926,-1e-06,13.482650756835938
116,73.97087104991078,631.230865,181.332173,353.436287,95.680591,-1e-06,13.495516777038574
117,74.60446589626372,630.570623,181.20915,353.073571,95.535279,-1e-06,13.522892951965332
118,75.2416635081172,630.124624,181.135588,353.00666,95.226692,-1e-06,13.541110038757324
119,75.87614642083645,631.656562,181.183018,354.066909,95.593049,-1e-06,13.499560356140137
120,76.51053915172815,631.332436,181.277831,354.050229,95.239123,-1e-06,13.50941276550293
121,77.14429755322635,630.777786,181.145498,352.912119,95.931725,-1e-06,13.544053077697754
122,77.7803622148931,629.687316,181.116168,352.605922,95.199733,-1e-06,13.535027503967285
