step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7519532404839993,735.493527,100.0,26349.25,32760.0,124.714,125200.0,3.477777777777778e-05,0.0013911111111111112,3.477777777777778e-05,0.0013911111111111112,,,,,,,,,,
2,1.3859052006155252,631.464871,82.0,29493.25,32760.0,197.24,137421.0,3.81725e-05,0.0015269,7.295027777777779e-05,0.0029180111111111115,,,,,,,,,,
3,2.0204358100891113,632.301704,89.0,29493.25,32760.0,202.413,122628.0,3.4063333333333336e-05,0.0013625333333333336,0.00010701361111111112,0.0042805444444444455,,,,,,,,,,
4,2.65671799890697,631.185297,89.0,29493.25,32760.0,203.807,120200.0,3.3388888888888886e-05,0.0013355555555555555,0.0001404025,0.005616100000000001,,,,,,,,,,
5,3.2913142889738083,632.484358,96.0,29493.25,32760.0,199.56,137667.0,3.8240833333333335e-05,0.0015296333333333335,0.00017864333333333335,0.0071457333333333345,,,,,,,,,,
6,3.925284219905734,631.702864,100.0,29493.25,32760.0,201.73,121462.0,3.3739444444444447e-05,0.0013495777777777778,0.00021238277777777778,0.008495311111111112,,,,,,,,,,
7,4.559839900583029,632.377686,100.0,29493.25,32760.0,204.539,120809.0,3.355805555555556e-05,0.0013423222222222224,0.0002459408333333333,0.009837633333333335,,,,,,,,,,
8,5.195947255939245,631.365909,85.0,29493.25,32760.0,201.124,139887.0,3.88575e-05,0.0015543,0.0002847983333333333,0.011391933333333335,,,,,,,,,,
9,5.83055011741817,632.471607,88.0,29493.25,32760.0,202.194,120383.0,3.343972222222222e-05,0.001337588888888889,0.00031823805555555553,0.012729522222222223,,,,,,,,,,
10,6.464369025081396,631.669564,89.0,29493.25,32760.0,203.913,120151.0,3.337527777777778e-05,0.0013350111111111113,0.0003516133333333333,0.014064533333333334,,,,,,,,,,
11,7.098617371171713,632.068571,98.0,29493.25,32760.0,201.514,139768.0,3.882444444444444e-05,0.0015529777777777776,0.0003904377777777777,0.01561751111111111,,,,,,,,,,
12,7.734613712877035,630.908562,100.0,29493.25,32760.0,202.981,120798.0,3.3555e-05,0.0013422,0.0004239927777777777,0.01695971111111111,,,,,,,,,,
13,8.368526553735137,631.578643,100.0,29493.25,32760.0,204.263,119390.0,3.316388888888889e-05,0.0013265555555555554,0.0004571566666666666,0.018286266666666665,,,,,,,,,,
14,9.00426192395389,633.554175,86.0,29493.25,32760.0,200.798,138153.0,3.837583333333333e-05,0.0015350333333333333,0.0004955325,0.0198213,,,,,,,,,,
15,9.63745566084981,631.009113,89.0,29493.25,32760.0,203.353,120383.0,3.343972222222222e-05,0.001337588888888889,0.0005289722222222222,0.02115888888888889,,,,,,,,,,
16,10.275767162442207,632.747021,92.0,29493.25,32760.0,199.002,137223.0,3.81175e-05,0.0015247000000000001,0.0005670897222222222,0.02268358888888889,,,,,,,,,,
17,10.913509663194418,630.654698,100.0,29493.25,32760.0,201.496,123247.0,3.4235277777777776e-05,0.001369411111111111,0.000601325,0.024053,,,,,,,,,,
18,11.546699041500688,631.011904,100.0,29493.25,32760.0,202.724,118014.0,3.2781666666666665e-05,0.0013112666666666665,0.0006341066666666667,0.02536426666666667,,,,,,,,,,
19,12.18044081889093,631.571162,81.0,29493.25,32760.0,198.444,138057.0,3.834916666666667e-05,0.0015339666666666666,0.0006724558333333334,0.026898233333333337,,,,,,,,,,
20,12.813095789402723,629.780644,89.0,29493.25,32760.0,202.864,123539.0,3.431638888888889e-05,0.0013726555555555555,0.0007067722222222223,0.028270888888888894,,,,,,,,,,
21,13.447284704074264,632.022469,88.0,29493.25,32760.0,203.193,118062.0,3.2795e-05,0.0013118000000000001,0.0007395672222222223,0.029582688888888896,,,,,,,,,,
22,14.08043303154409,630.81903,94.0,29493.25,32760.0,198.392,138016.0,3.833777777777778e-05,0.0015335111111111112,0.0007779050000000001,0.031116200000000007,,,,,,,,,,
23,14.71334115602076,630.418534,100.0,29493.25,32760.0,203.025,123571.0,3.432527777777778e-05,0.0013730111111111111,0.0008122302777777778,0.03248921111111112,,,,,,,,,,
24,15.34660287387669,630.986643,100.0,29493.25,32760.0,203.323,118104.0,3.2806666666666665e-05,0.0013122666666666666,0.0008450369444444445,0.03380147777777778,,,,,,,,,,
25,15.980102077126503,631.241967,82.0,29493.25,32760.0,198.77,138171.0,3.838083333333333e-05,0.0015352333333333332,0.0008834177777777778,0.03533671111111111,,,,,,,,,,
26,16.61357077024877,631.069825,88.0,29493.25,32760.0,203.14,123498.0,3.4305e-05,0.0013721999999999999,0.0009177227777777778,0.03670891111111111,,,,,,,,,,
27,17.251567166298628,630.638938,89.0,29493.25,32760.0,203.989,120082.0,3.335611111111111e-05,0.0013342444444444444,0.0009510788888888889,0.038043155555555555,,,,,,,,,,
28,17.88454951159656,630.77861,96.0,29493.25,32760.0,199.373,137714.0,3.825388888888889e-05,0.0015301555555555556,0.0009893327777777778,0.03957331111111111,,,,,,,,,,
29,18.51737180352211,630.618397,100.0,29493.25,32760.0,202.202,122391.0,3.39975e-05,0.0013599,0.0010233302777777778,0.04093321111111111,,,,,,,,,,
30,19.15138873644173,630.76196,100.0,29493.25,32760.0,204.453,120346.0,3.3429444444444444e-05,0.0013371777777777777,0.0010567597222222223,0.042270388888888885,,,,,,,,,,
31,19.784995770081878,631.441511,83.0,29493.25,32760.0,199.751,138131.0,3.8369722222222224e-05,0.001534788888888889,0.0010951294444444446,0.04380517777777777,,,,,,,,,,
