step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.49911608919501305,488.878013,83.0,14535.25,32760.0,82.649,74828.0,2.0785555555555554e-05,0.0008314222222222221,2.0785555555555554e-05,0.0008314222222222221,,,,,,,,,,
3,1.2311302237212658,365.282794,100.0,17681.25,32760.0,186.776,134916.0,3.7476666666666666e-05,0.0014990666666666666,5.8262222222222224e-05,0.0023304888888888886,,,,,,,,,,
5,1.9622732922434807,364.322296,89.0,17681.25,32760.0,192.007,133535.0,3.709305555555556e-05,0.0014837222222222222,9.535527777777779e-05,0.003814211111111111,,,,,,,,,,
7,2.6928873006254435,364.506319,85.0,17681.25,32760.0,192.459,150078.0,4.168833333333333e-05,0.0016675333333333333,0.00013704361111111112,0.005481744444444444,,,,,,,,,,
9,3.428095245733857,363.745855,100.0,17681.25,32760.0,192.082,135125.0,3.753472222222222e-05,0.001501388888888889,0.00017457833333333334,0.006983133333333333,,,,,,,,,,
11,4.160696852952242,364.5325,88.0,17681.25,32760.0,192.034,133710.0,3.7141666666666664e-05,0.0014856666666666666,0.00021172,0.0084688,,,,,,,,,,
13,4.893630927428603,366.226922,84.0,17681.25,32760.0,191.895,149471.0,4.151972222222222e-05,0.0016607888888888888,0.00025323972222222223,0.01012958888888889,,,,,,,,,,
15,5.628217240795493,364.418578,100.0,17681.25,32760.0,191.91,135021.0,3.7505833333333336e-05,0.0015002333333333335,0.0002907455555555556,0.011629822222222223,,,,,,,,,,
17,6.358124665915966,363.49303,88.0,17681.25,32760.0,192.037,133707.0,3.7140833333333335e-05,0.0014856333333333335,0.0003278863888888889,0.013115455555555556,,,,,,,,,,
19,7.0885483007878065,365.173042,84.0,17681.25,32760.0,192.732,150882.0,4.191166666666667e-05,0.0016764666666666667,0.00036979805555555556,0.014791922222222222,,,,,,,,,,
21,7.818684430792928,363.538111,100.0,17681.25,32760.0,192.481,133221.0,3.700583333333333e-05,0.0014802333333333332,0.0004068038888888889,0.016272155555555556,,,,,,,,,,
23,8.548502845689654,363.847557,88.0,17681.25,32760.0,193.205,136432.0,3.789777777777778e-05,0.0015159111111111112,0.0004447016666666667,0.017788066666666668,,,,,,,,,,
25,9.27814095467329,363.50494,82.0,17681.25,32760.0,192.352,148249.0,4.118027777777778e-05,0.0016472111111111112,0.00048588194444444444,0.01943527777777778,,,,,,,,,,
