step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.4871760606765747,470.488892,92.0,14535.25,32760.0,76.568,69803.0,1.9389722222222223e-05,0.0007755888888888889,1.9389722222222223e-05,0.0007755888888888889,,,,,,,,,,
3,1.2193847876042128,364.297332,91.0,17681.25,32760.0,183.286,132409.0,3.678027777777778e-05,0.0014712111111111112,5.617e-05,0.0022468,,,,,,,,,,
5,1.9506747592240572,363.953466,87.0,17681.25,32760.0,191.893,148521.0,4.125583333333333e-05,0.0016502333333333332,9.742583333333332e-05,0.0038970333333333334,,,,,,,,,,
7,2.680016726255417,363.170573,100.0,17681.25,32760.0,192.893,135300.0,3.7583333333333337e-05,0.0015033333333333335,0.00013500916666666667,0.0054003666666666665,,,,,,,,,,
9,3.4097951389849186,363.0084,89.0,17681.25,32760.0,192.281,133741.0,3.715027777777778e-05,0.0014860111111111112,0.00017215944444444445,0.006886377777777778,,,,,,,,,,
11,4.1394111309200525,363.478378,85.0,17681.25,32760.0,192.703,150603.0,4.183416666666667e-05,0.0016733666666666667,0.00021399361111111112,0.008559744444444444,,,,,,,,,,
13,4.8693842105567455,363.806343,100.0,17681.25,32760.0,192.798,133251.0,3.701416666666667e-05,0.0014805666666666667,0.00025100777777777776,0.010040311111111111,,,,,,,,,,
15,5.5985500030219555,363.127702,89.0,17681.25,32760.0,193.248,136394.0,3.788722222222222e-05,0.0015154888888888889,0.000288895,0.0115558,,,,,,,,,,
17,6.32854638248682,363.484398,82.0,17681.25,32760.0,192.143,146856.0,4.0793333333333335e-05,0.0016317333333333334,0.00032968833333333334,0.013187533333333333,,,,,,,,,,
19,7.059559538960457,363.161782,100.0,17681.25,32760.0,192.618,134108.0,3.725222222222222e-05,0.0014900888888888888,0.00036694055555555556,0.014677622222222221,,,,,,,,,,
21,7.788709482178092,363.01884,88.0,17681.25,32760.0,192.894,136199.0,3.783305555555555e-05,0.001513322222222222,0.00040477361111111113,0.016190944444444442,,,,,,,,,,
23,8.517548520117998,362.927238,91.0,17681.25,32760.0,192.645,148657.0,4.129361111111111e-05,0.0016517444444444445,0.00044606722222222226,0.017842688888888885,,,,,,,,,,
25,9.247805923223495,363.277624,99.0,17681.25,32760.0,192.661,136292.0,3.785888888888889e-05,0.0015143555555555556,0.00048392611111111117,0.01935704444444444,,,,,,,,,,
27,9.977488216012716,363.676682,88.0,17681.25,32760.0,193.117,135243.0,3.75675e-05,0.0015027,0.0005214936111111112,0.02085974444444444,,,,,,,,,,
29,10.707255160436034,363.324765,93.0,17681.25,32760.0,192.322,133773.0,3.715916666666667e-05,0.0014863666666666668,0.0005586527777777778,0.022346111111111105,,,,,,,,,,
31,11.435860844329,362.748216,97.0,17681.25,32760.0,192.746,150788.0,4.1885555555555555e-05,0.0016754222222222222,0.0006005383333333333,0.024021533333333327,,,,,,,,,,
33,12.165712049230933,363.953286,88.0,17681.25,32760.0,192.696,132832.0,3.689777777777778e-05,0.001475911111111111,0.0006374361111111111,0.025497444444444437,,,,,,,,,,
35,12.894638009369373,362.208376,96.0,17681.25,32760.0,192.866,136586.0,3.794055555555556e-05,0.0015176222222222223,0.0006753766666666666,0.02701506666666666,,,,,,,,,,
37,13.623552920296788,363.061551,93.0,17681.25,32760.0,192.169,148080.0,4.1133333333333335e-05,0.0016453333333333333,0.00071651,0.028660399999999992,,,,,,,,,,
39,14.353306144475937,362.703944,89.0,17681.25,32760.0,192.945,134714.0,3.7420555555555557e-05,0.0014968222222222223,0.0007539305555555555,0.030157222222222214,,,,,,,,,,
41,15.08319392055273,363.746652,100.0,17681.25,32760.0,192.579,135813.0,3.772583333333333e-05,0.0015090333333333333,0.0007916563888888888,0.03166625555555555,,,,,,,,,,
43,15.812195960432291,362.630073,91.0,17681.25,32760.0,192.331,133085.0,3.6968055555555554e-05,0.0014787222222222222,0.0008286244444444444,0.03314497777777777,,,,,,,,,,
45,16.542060187086463,363.789933,86.0,17681.25,32760.0,192.207,149540.0,4.153888888888889e-05,0.0016615555555555554,0.0008701633333333332,0.03480653333333333,,,,,,,,,,
47,17.27244647219777,362.322999,100.0,17681.25,32760.0,192.758,135606.0,3.766833333333333e-05,0.0015067333333333333,0.0009078316666666665,0.03631326666666666,,,,,,,,,,
49,18.001928431913257,363.858295,88.0,17681.25,32760.0,192.293,134184.0,3.7273333333333334e-05,0.0014909333333333334,0.0009451049999999999,0.037804199999999996,,,,,,,,,,
51,18.731791676953435,362.683104,84.0,17681.25,32760.0,192.681,151380.0,4.205e-05,0.001682,0.000987155,0.0394862,,,,,,,,,,
53,19.46033801138401,363.336065,100.0,17681.25,32760.0,192.874,132463.0,3.679527777777778e-05,0.0014718111111111111,0.0010239502777777778,0.04095801111111111,,,,,,,,,,
55,20.191261485219,362.692534,88.0,17681.25,32760.0,192.924,137137.0,3.809361111111111e-05,0.0015237444444444444,0.0010620438888888889,0.042481755555555556,,,,,,,,,,
57,20.92065641283989,363.841894,81.0,17681.25,32760.0,192.356,148320.0,4.12e-05,0.001648,0.0011032438888888888,0.04412975555555555,,,,,,,,,,
59,21.6508058141917,362.326728,100.0,17681.25,32760.0,192.927,134893.0,3.7470277777777775e-05,0.001498811111111111,0.0011407141666666665,0.04562856666666666,,,,,,,,,,
61,22.37942571938038,363.672102,88.0,17681.25,32760.0,192.869,135852.0,3.773666666666667e-05,0.0015094666666666666,0.0011784508333333333,0.04713803333333333,,,,,,,,,,
63,23.10954744927585,362.653363,92.0,17681.25,32760.0,192.34,133169.0,3.699138888888889e-05,0.0014796555555555556,0.0012154422222222221,0.048617688888888885,,,,,,,,,,
65,23.838903756812215,363.372947,98.0,17681.25,32760.0,192.457,149859.0,4.16275e-05,0.0016651,0.0012570697222222221,0.05028278888888889,,,,,,,,,,
67,24.569215830415487,362.540501,88.0,17681.25,32760.0,192.858,135459.0,3.76275e-05,0.0015050999999999999,0.0012946972222222222,0.05178788888888889,,,,,,,,,,
69,25.298306742683053,363.394296,94.0,17681.25,32760.0,192.289,134282.0,3.730055555555556e-05,0.0014920222222222224,0.0013319977777777779,0.05327991111111111,,,,,,,,,,
71,26.029172375798225,363.04328,96.0,17681.25,32760.0,192.451,151455.0,4.207083333333333e-05,0.0016828333333333333,0.0013740686111111111,0.05496274444444445,,,,,,,,,,
73,26.759464889764786,364.876643,88.0,17681.25,32760.0,192.828,132279.0,3.6744166666666666e-05,0.0014697666666666667,0.0014108127777777777,0.05643251111111111,,,,,,,,,,
75,27.48911026120186,362.496921,96.0,17681.25,32760.0,192.78,137339.0,3.814972222222222e-05,0.001525988888888889,0.0014489625,0.0579585,,,,,,,,,,
77,28.217739006504416,363.05366,93.0,17681.25,32760.0,192.28,148170.0,4.1158333333333335e-05,0.0016463333333333334,0.0014901208333333333,0.059604833333333336,,,,,,,,,,
79,28.948169922456145,362.723834,88.0,17681.25,32760.0,193.11,135088.0,3.7524444444444445e-05,0.0015009777777777779,0.0015276452777777778,0.061105811111111116,,,,,,,,,,
81,29.676464151591063,363.096831,100.0,17681.25,32760.0,193.179,135972.0,3.777e-05,0.0015108,0.0015654152777777777,0.06261661111111112,,,,,,,,,,
83,30.40763827972114,362.936848,90.0,17681.25,32760.0,192.776,133469.0,3.7074722222222224e-05,0.001482988888888889,0.0016024899999999998,0.0640996,,,,,,,,,,
85,31.136517697945237,362.701234,86.0,17681.25,32760.0,192.582,149882.0,4.1633888888888886e-05,0.0016653555555555554,0.0016441238888888886,0.06576495555555556,,,,,,,,,,
87,31.866907654330134,362.699144,100.0,17681.25,32760.0,193.201,135654.0,3.768166666666667e-05,0.0015072666666666667,0.0016818055555555553,0.06727222222222223,,,,,,,,,,
89,32.5950335804373,363.534849,88.0,17681.25,32760.0,192.918,134909.0,3.747472222222222e-05,0.0014989888888888889,0.0017192802777777775,0.06877121111111112,,,,,,,,,,
91,33.327685764059424,363.158002,84.0,17681.25,32760.0,192.854,151421.0,4.206138888888889e-05,0.0016824555555555556,0.0017613416666666664,0.07045366666666668,,,,,,,,,,
93,34.05602455325425,362.910528,100.0,17681.25,32760.0,193.324,132861.0,3.6905833333333335e-05,0.0014762333333333333,0.0017982474999999997,0.0719299,,,,,,,,,,
95,34.78631196729839,362.589553,88.0,17681.25,32760.0,193.262,137295.0,3.81375e-05,0.0015255,0.0018363849999999998,0.0734554,,,,,,,,,,
97,35.51411550678313,362.989769,80.0,17681.25,32760.0,192.86,148920.0,4.1366666666666665e-05,0.0016546666666666667,0.0018777516666666665,0.07511006666666667,,,,,,,,,,
99,36.246438106521964,362.593093,100.0,17681.25,32760.0,193.044,134876.0,3.7465555555555554e-05,0.0014986222222222222,0.001915217222222222,0.07660868888888889,,,,,,,,,,
101,36.97544799745083,363.311735,88.0,17681.25,32760.0,193.109,136097.0,3.7804722222222225e-05,0.001512188888888889,0.0019530219444444442,0.07812087777777778,,,,,,,,,,
103,37.70509080030024,362.644374,91.0,17681.25,32760.0,192.927,133594.0,3.710944444444444e-05,0.0014843777777777778,0.0019901313888888886,0.07960525555555556,,,,,,,,,,
105,38.43451101705432,363.721152,98.0,17681.25,32760.0,192.508,149905.0,4.164027777777778e-05,0.0016656111111111112,0.0020317716666666662,0.08127086666666668,,,,,,,,,,
107,39.165381241589785,362.879927,88.0,17681.25,32760.0,192.784,135462.0,3.7628333333333334e-05,0.0015051333333333332,0.0020693999999999995,0.08277600000000002,,,,,,,,,,
109,39.89522216655314,364.455105,94.0,17681.25,32760.0,192.639,134515.0,3.7365277777777775e-05,0.001494611111111111,0.0021067652777777774,0.08427061111111113,,,,,,,,,,
111,40.62521752528846,363.02401,96.0,17681.25,32760.0,192.832,151762.0,4.215611111111111e-05,0.0016862444444444443,0.0021489213888888884,0.08595685555555557,,,,,,,,,,
113,41.35437341965735,363.60734,88.0,17681.25,32760.0,192.975,132454.0,3.679277777777778e-05,0.0014717111111111113,0.002185714166666666,0.08742856666666668,,,,,,,,,,
115,42.08401541225612,362.748915,97.0,17681.25,32760.0,193.276,137601.0,3.82225e-05,0.0015289000000000001,0.002223936666666666,0.08895746666666668,,,,,,,,,,
117,42.81341560930014,363.206574,93.0,17681.25,32760.0,192.759,148624.0,4.128444444444444e-05,0.0016513777777777778,0.0022652211111111103,0.09060884444444446,,,,,,,,,,
119,43.54322846420109,362.632763,89.0,17681.25,32760.0,193.199,135188.0,3.755222222222222e-05,0.0015020888888888889,0.0023027733333333324,0.09211093333333335,,,,,,,,,,
121,44.27114965766668,362.967699,100.0,17681.25,32760.0,193.557,136265.0,3.7851388888888886e-05,0.0015140555555555554,0.002340624722222221,0.09362498888888891,,,,,,,,,,
123,45.00254471041262,362.274747,90.0,17681.25,32760.0,192.921,133297.0,3.7026944444444445e-05,0.0014810777777777779,0.0023776516666666656,0.0951060666666667,,,,,,,,,,
125,45.730668265372515,362.885588,86.0,17681.25,32760.0,193.054,150608.0,4.1835555555555554e-05,0.001673422222222222,0.002419487222222221,0.09677948888888892,,,,,,,,,,
127,46.46214268915355,362.627963,100.0,17681.25,32760.0,193.104,135440.0,3.7622222222222225e-05,0.001504888888888889,0.0024571094444444433,0.0982843777777778,,,,,,,,,,
129,47.190677331760526,363.288845,88.0,17681.25,32760.0,192.811,134749.0,3.7430277777777775e-05,0.001497211111111111,0.0024945397222222213,0.09978158888888891,,,,,,,,,,
131,47.92235795967281,362.754745,84.0,17681.25,32760.0,192.857,151585.0,4.2106944444444444e-05,0.0016842777777777778,0.002536646666666666,0.1014658666666667,,,,,,,,,,
133,48.64984143525362,362.957449,100.0,17681.25,32760.0,193.448,132836.0,3.689888888888889e-05,0.0014759555555555557,0.0025735455555555547,0.10294182222222226,,,,,,,,,,
135,49.38162204436958,362.415389,88.0,17681.25,32760.0,193.176,137283.0,3.8134166666666665e-05,0.0015253666666666665,0.0026116797222222213,0.10446718888888892,,,,,,,,,,
137,50.11047491244972,363.251764,80.0,17681.25,32760.0,192.704,148639.0,4.128861111111111e-05,0.0016515444444444444,0.002652968333333332,0.10611873333333337,,,,,,,,,,
139,50.8418184928596,362.308137,100.0,17681.25,32760.0,193.147,135136.0,3.753777777777778e-05,0.0015015111111111113,0.00269050611111111,0.10762024444444449,,,,,,,,,,
141,51.570302966982126,363.463407,88.0,17681.25,32760.0,193.375,136110.0,3.7808333333333335e-05,0.0015123333333333334,0.0027283144444444434,0.10913257777777782,,,,,,,,,,
143,52.3002024423331,362.524231,92.0,17681.25,32760.0,193.017,133672.0,3.713111111111111e-05,0.0014852444444444445,0.0027654455555555543,0.11061782222222227,,,,,,,,,,
145,53.02786570042372,362.601972,98.0,17681.25,32760.0,193.076,150728.0,4.1868888888888886e-05,0.0016747555555555555,0.002807314444444443,0.11229257777777783,,,,,,,,,,
147,53.7598349545151,362.45614,88.0,17681.25,32760.0,193.43,135759.0,3.771083333333333e-05,0.0015084333333333332,0.002845025277777776,0.11380101111111117,,,,,,,,,,
149,54.4873425886035,362.947269,95.0,17681.25,32760.0,193.519,135342.0,3.7595e-05,0.0015038,0.0028826202777777763,0.11530481111111117,,,,,,,,,,
151,55.21973125822842,362.40646,96.0,17681.25,32760.0,193.343,151875.0,4.21875e-05,0.0016875000000000002,0.0029248077777777764,0.11699231111111116,,,,,,,,,,
