step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.5192759409546852,496.047696,84.0,14535.25,32760.0,83.382,75873.0,2.1075833333333332e-05,0.0008430333333333334,2.1075833333333332e-05,0.0008430333333333334,5070.90673828125,13746.0,15226.78125,515475.12890625,0.6,2277.58203125,27330.48046875,103.6,,
3,1.2555358689278364,365.971656,88.0,17681.25,32760.0,186.572,135048.0,3.751333333333333e-05,0.0015005333333333332,5.8589166666666665e-05,0.0023435666666666664,5070.91455078125,16892.0,15227.02734375,515475.12890625,0.5,2279.12109375,30530.48046875,100.8,,
5,1.9887968245893717,364.610221,92.0,17681.25,32760.0,191.912,132378.0,3.6771666666666666e-05,0.0014708666666666667,9.536083333333334e-05,0.003814433333333333,5070.91455078125,16892.0,15227.2734375,515475.12890625,0.5,2279.171875,30530.48046875,99.5,,
7,2.7231544498354197,365.499467,99.0,17681.25,32760.0,192.102,148986.0,4.1385e-05,0.0016554,0.00013674583333333335,0.0054698333333333335,5070.91455078125,16892.0,15223.828125,515475.12890625,0.5,2279.171875,30530.48046875,100.8,,
9,3.4562722705304623,365.040679,88.0,17681.25,32760.0,192.018,135020.0,3.750555555555555e-05,0.0015002222222222222,0.00017425138888888891,0.006970055555555556,5070.91455078125,16892.0,15223.08984375,515475.12890625,0.5,2279.28125,30530.48046875,100.4,,
11,4.194030396640301,365.62305,90.0,17681.25,32760.0,191.939,147865.0,4.107361111111111e-05,0.0016429444444444443,0.00021532500000000002,0.008612999999999999,5070.91455078125,16892.0,15223.08984375,515475.12890625,0.5,2279.3125,30530.48046875,98.2,,
13,4.9284941125661135,365.055878,100.0,17681.25,32760.0,192.15,136106.0,3.7807222222222224e-05,0.001512288888888889,0.0002531322222222222,0.010125288888888887,5070.91455078125,16892.0,15223.3359375,515475.12890625,0.5,2279.36328125,30530.48046875,102.1,,
15,5.663526829332113,366.278882,88.0,17681.25,32760.0,191.808,135669.0,3.768583333333333e-05,0.0015074333333333332,0.0002908180555555556,0.011632722222222221,5070.91455078125,16892.0,15223.58203125,515475.12890625,0.5,2279.41015625,30530.48046875,99.3,,
17,6.39744452573359,365.212272,80.0,17681.25,32760.0,191.918,147945.0,4.1095833333333334e-05,0.0016438333333333333,0.0003319138888888889,0.013276555555555555,5070.91455078125,16892.0,15223.58203125,515475.12890625,0.5,2279.45703125,30530.48046875,100.4,,
19,7.133136063814163,364.866216,100.0,17681.25,32760.0,192.147,134584.0,3.738444444444444e-05,0.0014953777777777777,0.0003692983333333334,0.014771933333333332,5070.91455078125,16892.0,15223.578125,515475.12890625,0.6,2279.45703125,30530.48046875,99.7,,
21,7.866391289979219,364.656012,88.0,17681.25,32760.0,192.803,136369.0,3.788027777777778e-05,0.0015152111111111112,0.00040717861111111116,0.016287144444444443,5070.91455078125,16892.0,15223.56640625,515475.12890625,0.5,2279.56640625,30530.48046875,99.6,,
23,8.600141232833266,365.759021,81.0,17681.25,32760.0,192.317,148041.0,4.11225e-05,0.0016449,0.00044830111111111116,0.017932044444444444,5070.91455078125,16892.0,15223.56640625,515475.12890625,0.5,2279.59765625,30531.48046875,100.8,,
25,9.33265552483499,364.578961,100.0,17681.25,32760.0,192.489,134490.0,3.735833333333333e-05,0.0014943333333333332,0.0004856594444444445,0.019426377777777778,5070.91455078125,16892.0,15223.56640625,515475.12890625,0.5,2279.59765625,30531.48046875,99.7,,
27,10.065637042745948,364.857615,88.0,17681.25,32760.0,192.813,136346.0,3.787388888888889e-05,0.0015149555555555555,0.0005235333333333334,0.020941333333333333,5070.91455078125,16892.0,15223.56640625,515475.12890625,0.5,2279.64453125,30531.48046875,101.0,,
29,10.798411268740892,364.996459,81.0,17681.25,32760.0,192.122,147925.0,4.109027777777778e-05,0.001643611111111111,0.0005646236111111113,0.022584944444444442,5070.91455078125,16892.0,15223.8125,515475.12890625,0.5,2279.71875,30531.48046875,99.5,,
31,11.532682811841369,365.063869,100.0,17681.25,32760.0,192.495,134527.0,3.736861111111111e-05,0.0014947444444444445,0.0006019922222222224,0.024079688888888888,5070.91455078125,16892.0,15224.05859375,515475.12890625,0.5,2279.7734375,30531.48046875,98.9,,
33,12.269341157749295,363.872028,88.0,17681.25,32760.0,192.558,136496.0,3.791555555555556e-05,0.0015166222222222224,0.0006399077777777779,0.02559631111111111,5070.91455078125,16892.0,15224.05859375,515475.12890625,0.5,2279.828125,30531.48046875,101.1,,
35,13.002071933820844,364.749174,82.0,17681.25,32760.0,192.327,148332.0,4.120333333333333e-05,0.0016481333333333334,0.0006811111111111113,0.027244444444444443,5070.91455078125,16892.0,15224.05859375,515475.12890625,0.5,2279.828125,30531.48046875,99.6,,
37,13.736043410375714,365.08998,100.0,17681.25,32760.0,192.37,132928.0,3.6924444444444444e-05,0.0014769777777777777,0.0007180355555555558,0.02872142222222222,5070.91455078125,16892.0,15224.05859375,515475.12890625,0.5,2279.890625,30531.48046875,100.6,,
39,14.470004448667169,364.993139,88.0,17681.25,32760.0,192.226,136607.0,3.794638888888889e-05,0.0015178555555555556,0.0007559819444444447,0.030239277777777775,5070.91455078125,16892.0,15224.55078125,515475.12890625,0.6,2279.9453125,30531.48046875,101.0,,
41,15.202319147065282,364.092091,83.0,17681.25,32760.0,192.641,148827.0,4.1340833333333336e-05,0.0016536333333333334,0.000797322777777778,0.03189291111111111,5070.91455078125,16892.0,15224.55078125,515475.12890625,0.6,2279.99609375,30531.48046875,98.3,,
43,15.93575270473957,365.846263,99.0,17681.25,32760.0,192.606,132757.0,3.687694444444444e-05,0.0014750777777777777,0.0008341997222222224,0.03336798888888889,5070.91455078125,16892.0,15224.55078125,515475.12890625,0.5,2280.02734375,30531.48046875,100.7,,
