step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.7562283743172884,742.809456,266.924067,373.211977,102.526438,-1e-06,12.092621803283691
2,1.392399474978447,632.9578,180.934637,355.358118,95.890801,-1e-06,12.059176445007324
3,2.030153701081872,634.036446,180.678312,356.290394,96.292528,-1e-06,12.063701629638672
4,2.669432682916522,633.786163,180.855075,355.711444,96.39681,-1e-06,12.085245132446289
5,3.3086834643036127,633.118232,180.922657,355.593802,95.862571,-1e-06,12.071710586547852
6,3.950784320011735,635.653872,180.969598,355.693374,98.207599,-1e-06,12.091973304748535
7,4.591116977855563,636.18004,181.032308,355.543351,98.855569,-1e-06,12.092008590698242
8,5.22881618514657,633.366056,180.880526,355.558932,96.164316,-1e-06,12.101984024047852
9,5.867835441604257,633.228384,180.877397,355.369139,96.164076,-1e-06,12.174230575561523
10,6.508632546290755,634.037676,180.882196,356.04141,96.136285,-1e-06,12.184271812438965
11,7.148447876796126,633.982136,181.108549,355.343039,96.692834,-1e-06,12.202851295471191
12,7.7864523977041245,632.560964,180.812125,354.991372,95.984662,-1e-06,12.205948829650879
13,8.427189081907272,633.387206,180.776515,355.776244,96.044883,-1e-06,12.251537322998047
14,9.065956825390458,632.313368,181.094389,354.81029,95.628387,-1e-06,12.265886306762695
15,9.706658920273185,633.026151,180.759375,355.277367,96.214106,-1e-06,12.269142150878906
16,10.3458059001714,632.39159,180.908947,355.028734,95.675048,-1e-06,12.282621383666992
17,10.985524887219071,632.563062,180.885336,355.164816,95.741929,-1e-06,12.430264472961426
18,11.625135773792863,632.348449,180.886956,355.048753,95.612526,-1e-06,12.519349098205566
19,12.266306625679135,633.693402,180.805096,355.160046,96.958618,-1e-06,12.545343399047852
20,12.90542608499527,632.635514,181.009908,355.013693,95.83598,-1e-06,12.552803993225098
21,13.545701721683145,633.481738,180.858685,355.324898,96.44887,-1e-06,12.62007999420166
22,14.184296812862158,632.291528,180.942427,354.794129,95.787489,-1e-06,12.620866775512695
23,14.824902854859829,633.192923,180.877216,355.243607,96.167486,-1e-06,12.717574119567871
24,15.464109905064106,632.240417,180.935527,354.766239,95.752749,-1e-06,12.797707557678223
25,16.10381685383618,632.258627,180.884356,354.84529,95.768699,-1e-06,12.87692642211914
26,16.743036413565278,631.76363,180.843546,354.593567,95.564626,-1e-06,12.898231506347656
27,17.383527236059308,632.672595,180.756325,355.243376,95.880001,-1e-06,12.937047004699707
28,18.02253945171833,631.763099,180.841036,354.544845,95.600026,-1e-06,12.979170799255371
29,18.663801945745945,633.243343,180.912286,355.149885,96.4045,-1e-06,13.011292457580566
30,19.302677251398563,631.978923,180.899506,354.586946,95.730559,-1e-06,13.002933502197266
31,19.9430807903409,632.98203,180.881036,354.777759,96.546581,-1e-06,12.986028671264648
32,20.582036565989256,632.085354,180.738764,354.540835,96.034993,-1e-06,13.044123649597168
33,21.222679629921913,632.809207,180.971547,355.176486,95.854751,-1e-06,13.047900199890137
34,21.861368941143155,631.847492,180.681873,354.421024,95.953262,-1e-06,13.066388130187988
35,22.501979073509574,632.638384,180.713423,355.001842,96.084695,-1e-06,13.069527626037598
36,23.141507290303707,631.905661,180.849355,354.502895,95.783889,-1e-06,13.0504732131958
37,23.781345399096608,632.44409,180.808184,354.728979,96.066314,-1e-06,13.036310195922852
38,24.420652272179723,631.736049,181.010738,354.20001,95.755119,-1e-06,13.08701229095459
39,25.062135238200426,633.413547,180.952778,355.300027,96.224217,-1e-06,13.040328979492188
40,25.700809368863702,632.026723,180.905976,354.627556,95.622746,-1e-06,13.041642189025879
41,26.3403983656317,632.076765,180.871046,354.405473,96.025534,-1e-06,13.007312774658203
42,26.979750137776136,631.79903,180.976348,354.23461,95.81698,-1e-06,13.056262969970703
43,27.619678881019354,632.008563,180.977757,354.387303,95.872341,-1e-06,13.02944564819336
44,28.260135661810637,632.518411,180.708303,354.175939,96.715055,-1e-06,13.035881996154785
45,28.90000800229609,632.438442,180.848976,354.352553,96.46033,-1e-06,13.00112247467041
46,29.539049429818988,631.689049,181.014378,354.094337,95.81994,-1e-06,13.032504081726074
47,30.17930400557816,632.221527,180.969507,354.609966,95.86797,-1e-06,13.03446102142334
48,30.819220488891006,632.321699,181.031898,354.18584,96.327718,-1e-06,12.991874694824219
49,31.458751553669572,632.163506,180.981198,354.410383,96.012943,-1e-06,13.011594772338867
50,32.09822087734938,631.617357,180.966418,353.925525,95.957832,-1e-06,13.00425910949707
51,32.737979566678405,631.83836,180.772414,354.14853,96.148665,-1e-06,13.023128509521484
52,33.37711698561907,631.353564,180.968178,353.961916,95.617487,-1e-06,13.00922679901123
53,34.012452403083444,632.246787,180.978918,354.576956,95.929872,-1e-06,13.012081146240234
54,34.6474133618176,631.95446,181.187361,354.411366,95.59106,-1e-06,13.043583869934082
55,35.28332117572427,632.874421,181.062725,354.435005,96.544757,-1e-06,12.980619430541992
56,35.918255703523755,631.65399,180.973943,353.694272,96.21235,-1e-06,13.036259651184082
57,36.55795369297266,631.887534,180.79111,354.254573,96.058088,-1e-06,13.042264938354492
58,37.19676651805639,631.490237,181.053424,353.907956,95.762223,-1e-06,13.002408981323242
59,37.836567647755146,631.957935,181.050935,353.978488,96.16936,-1e-06,12.995935440063477
60,38.47537982277572,631.07611,180.905691,353.686343,95.724302,-1e-06,13.012672424316406
61,39.11136229895055,632.996953,180.988873,354.556278,96.521877,-1e-06,13.001215934753418
62,39.746921345591545,632.503795,181.315269,354.68691,95.719902,-1e-06,13.01208209991455
63,40.3820640463382,632.124358,181.041224,353.970488,96.354643,-1e-06,13.032142639160156
64,41.01575152203441,630.740204,180.939193,353.309176,95.714132,-1e-06,13.035847663879395
65,41.655132316052914,631.62113,180.902202,353.630511,96.333693,-1e-06,13.025251388549805
66,42.293656796216965,630.548311,180.650397,353.56532,95.55624,-1e-06,12.998247146606445
67,42.92984843440354,633.202917,180.78634,354.947374,96.653759,-1e-06,13.010945320129395
68,43.565403401851654,632.639497,181.100575,354.441836,96.309922,-1e-06,13.002954483032227
69,44.200304597616196,631.932244,181.257128,353.976768,95.943156,-1e-06,13.033365249633789
70,44.83437191136181,630.758875,180.948723,353.57008,95.475208,-1e-06,13.053180694580078
71,45.47353832051158,631.368385,180.866591,353.805834,95.899006,-1e-06,13.018447875976562
72,46.108396185562015,631.825003,180.889432,353.911406,96.260292,-1e-06,13.00725269317627
73,46.74386479333043,632.471204,181.033433,354.308034,96.374114,-1e-06,13.05108642578125
74,47.378474773839116,631.516068,181.001043,353.648292,96.076528,-1e-06,13.040393829345703
75,48.01389572955668,631.426696,180.947642,353.649822,96.070388,-1e-06,13.073674201965332
76,48.65197544172406,630.477049,180.857281,353.040992,95.825484,-1e-06,13.064386367797852
77,49.2863140180707,631.382076,180.846201,353.808925,95.942386,-1e-06,13.03066349029541
78,49.92136040702462,632.074257,181.057814,354.332963,95.865425,-1e-06,13.093838691711426
79,50.555380787700415,631.146312,180.865321,353.312096,96.179491,-1e-06,13.057753562927246
80,51.191813722252846,630.823436,180.948793,353.160823,95.936017,-1e-06,13.103384017944336
81,51.83152677118778,631.447637,180.900571,353.797404,95.914266,-1e-06,13.067622184753418
82,52.46567492373288,631.182561,180.873711,353.816855,95.710302,-1e-06,13.079986572265625
83,53.10063057206571,631.818763,181.079135,354.020988,95.966117,-1e-06,13.069806098937988
84,53.73499829880893,631.372895,180.712938,353.992908,95.874885,-1e-06,13.116209983825684
85,54.37111905775964,631.241364,181.100015,353.660122,95.700362,-1e-06,13.103918075561523
86,55.00908995606005,630.174764,180.742589,353.076722,95.58434,-1e-06,13.110902786254883
87,55.64413766562939,632.20102,180.884672,354.232333,96.322843,-1e-06,13.112792015075684
88,56.2789393812418,631.570839,181.003564,353.984977,95.825714,-1e-06,13.135668754577637
89,56.9128899499774,630.948058,180.878121,353.424858,95.877776,-1e-06,13.113454818725586
90,57.55015832744539,630.464419,180.863521,353.080812,95.746233,-1e-06,13.151726722717285
91,58.18955755233765,631.400576,180.949042,353.5114,96.140679,-1e-06,13.1695556640625
92,58.82518729194999,632.700289,181.148897,354.393574,96.206091,-1e-06,13.168313980102539
93,59.46057771705091,632.244801,181.403181,354.221821,95.818123,-1e-06,13.185794830322266
94,60.09440688416362,630.868327,180.965383,353.428448,95.715473,-1e-06,13.199060440063477
95,60.729721147567034,631.453186,180.904482,353.59426,96.1799,-1e-06,13.220256805419922
96,61.36850483156741,631.208302,180.984243,353.430808,96.026888,-1e-06,13.190614700317383
97,62.00318133458495,631.728441,180.948462,354.09772,95.921426,-1e-06,13.251730918884277
98,62.6383958067745,632.011926,181.164196,353.885236,96.18298,-1e-06,13.30015754699707
99,63.27294868603349,631.554678,181.045874,353.762454,95.992147,-1e-06,13.276995658874512
100,63.908946892246604,632.071518,180.854381,353.312366,96.704929,-1e-06,13.33383560180664
101,64.54852723889053,631.473757,180.984353,353.473819,96.229021,-1e-06,13.34289264678955
102,65.18763320893049,631.318364,181.005513,353.279776,96.272112,-1e-06,13.320011138916016
103,65.82646876387298,630.892836,180.797319,353.48263,95.863195,-1e-06,13.348359107971191
104,66.46076158992946,631.294365,181.024595,353.838025,95.669352,-1e-06,13.311800956726074
105,67.09653694182634,632.7987,181.199597,354.665989,96.1489,-1e-06,13.373502731323242
106,67.73024873808026,630.544791,181.173386,353.033581,95.58045,-1e-06,13.432366371154785
107,68.36582589522004,630.683853,180.84253,353.335237,95.747143,-1e-06,13.42025089263916
108,69.00008122064173,631.287684,180.921371,353.927507,95.683122,-1e-06,13.381429672241211
109,69.63506782799959,631.726071,181.076315,353.765434,96.036728,-1e-06,13.452229499816895
110,70.26863205060363,630.622892,181.205797,352.96361,95.682302,-1e-06,13.487571716308594
111,70.90600032173097,631.322344,180.767409,353.280695,96.500736,-1e-06,13.426055908203125
112,71.5455601979047,630.822666,180.878781,353.185714,95.982998,-1e-06,13.46853256225586
113,72.18452059477568,630.862557,180.752309,353.302555,96.045918,-1e-06,13.46205997467041
114,72.8188103903085,631.324264,180.908042,353.906836,95.704822,-1e-06,13.485286712646484
115,73.45401740260422,632.002126,181.048614,354.201392,95.979227,-1e-06,13.482415199279785
116,74.08754175528884,630.558821,181.147086,352.799037,95.839674,-1e-06,13.495564460754395
117,74.72413258068264,630.647753,180.907752,353.282046,95.690222,-1e-06,13.522614479064941
118,75.3595038857311,632.385703,180.958012,354.043239,96.593058,-1e-06,13.54098129272461
119,75.99471663683653,631.858654,181.37239,353.833265,95.890385,-1e-06,13.49960708618164
120,76.62855051457882,630.839456,180.969313,353.402988,95.702962,-1e-06,13.509673118591309
121,77.26350111328065,630.960418,180.991254,353.195443,95.998017,-1e-06,13.5439453125
122,77.89796676114202,631.568558,180.959693,354.056679,95.788083,-1e-06,13.535284996032715
123,78.53268522582948,631.428637,180.984164,353.816634,95.863436,-1e-06,13.555464744567871
124,79.16606599465013,630.400289,180.834461,353.193984,95.623961,-1e-06,13.53326416015625
125,79.80295943655074,631.091521,180.994174,352.888959,96.453196,-1e-06,13.567939758300781
126,80.43644422665238,630.633212,180.705309,353.154993,96.018637,-1e-06,13.617867469787598
127,81.07155755721033,632.120308,181.002234,354.09286,96.256532,-1e-06,13.611814498901367
128,81.7065975163132,632.023036,181.057185,353.610731,96.399574,-1e-06,13.594544410705566
129,82.34337365627289,630.940188,181.034154,353.042971,95.947416,-1e-06,13.644771575927734
130,82.98143423721194,630.47934,180.8294,352.850818,96.032358,-1e-06,13.574785232543945
131,83.61592566594481,631.517827,180.887411,353.500299,96.347233,-1e-06,13.576722145080566
132,84.2499005459249,631.07418,180.988743,353.468259,95.856425,-1e-06,13.575984001159668
133,84.88361032120883,630.714063,180.911432,353.207734,95.834984,-1e-06,13.607072830200195
134,85.52023730799556,630.153724,180.80048,352.742086,95.836404,-1e-06,13.694191932678223
135,86.15426898933947,631.10801,180.79057,353.56163,95.992307,-1e-06,13.6527099609375
136,86.78821134008467,630.983118,180.969843,353.305826,95.927776,-1e-06,13.639483451843262
137,87.42181522399187,630.650203,181.018533,352.95476,95.924646,-1e-06,13.6361665725708
138,88.05968512222171,630.393079,180.946473,352.92745,95.771863,-1e-06,13.655293464660645
139,88.6948212813586,632.048977,180.81127,354.035749,96.396185,-1e-06,13.699602127075195
140,89.3288811147213,630.933208,181.216427,353.326636,95.609021,-1e-06,13.643545150756836
141,89.96237817592919,630.48806,180.773369,352.874688,96.037019,-1e-06,13.694942474365234
142,90.59911628440022,630.585632,180.891472,352.892678,96.028068,-1e-06,13.704801559448242
143,91.23271394707263,630.753444,180.8028,353.401197,95.792933,-1e-06,13.693984031677246
144,91.86656329594553,630.881846,180.974603,353.367667,95.749003,-1e-06,13.649429321289062
145,92.50052789598703,631.020779,180.922662,353.169384,96.14686,-1e-06,13.696941375732422
146,93.1394814234227,630.650362,181.006354,352.640615,96.224911,-1e-06,13.755582809448242
147,93.7773492410779,629.964871,180.815411,352.674995,95.701821,-1e-06,13.694910049438477
148,94.41132240183651,630.989039,180.998414,353.465268,95.764253,-1e-06,13.777054786682129
149,95.04558736644685,631.266894,180.925152,353.171773,96.344283,-1e-06,13.782509803771973
150,95.67887465469539,630.338868,180.899522,352.657855,96.014398,-1e-06,13.718722343444824
151,96.31733994372189,630.740894,180.964653,352.4344,96.528976,-1e-06,13.74849796295166
152,96.95002763159573,629.861249,180.291971,352.919179,95.882086,-1e-06,13.706642150878906
153,97.58257574774325,629.574944,180.217181,352.793077,95.804444,-1e-06,13.768218994140625
154,98.21575057320297,629.31615,180.399494,352.268318,95.890065,-1e-06,13.764984130859375
155,98.84862270392478,629.857849,180.378052,352.727956,95.984197,-1e-06,13.727391242980957
156,99.48078299313784,629.174567,180.235061,352.187127,95.930996,-1e-06,13.79922866821289
157,100.11596978455782,630.108643,180.360572,352.526862,96.451065,-1e-06,13.771246910095215
158,100.74843242950737,629.540543,180.134719,352.752766,95.865785,-1e-06,13.824438095092773
159,101.38126654922962,629.847868,180.201479,352.344659,96.531937,-1e-06,13.802542686462402
160,102.01383348554373,628.829481,180.137099,352.313259,95.59216,-1e-06,13.793292999267578
161,102.64694786071777,630.169374,180.077277,353.135403,96.18696,-1e-06,13.799175262451172
162,103.2797943521291,629.90202,180.2173,352.538833,96.322213,-1e-06,13.81933307647705
163,103.91448814421892,629.817018,180.443484,352.503432,96.083398,-1e-06,13.770833015441895
164,104.54679203592241,629.37887,180.2393,352.679655,95.671381,-1e-06,13.785445213317871
165,105.17866596952081,628.915383,180.074567,352.107305,95.983187,-1e-06,13.797928810119629
166,105.81251356750727,628.613067,179.985656,352.136345,95.741303,-1e-06,13.835061073303223
167,106.44524298608303,629.702856,180.119888,352.916959,95.885986,-1e-06,13.82531452178955
168,107.07725559361279,629.052975,180.294381,351.887741,96.035738,-1e-06,13.832439422607422
169,107.71290812268853,629.469573,180.147028,352.428391,96.1329,-1e-06,13.858366966247559
170,108.34540227800608,629.578564,180.18656,352.878059,95.743513,-1e-06,13.904365539550781
171,108.97763448767364,629.235289,180.14791,352.235088,96.064618,-1e-06,13.859540939331055
172,109.61165569908917,629.020635,180.096827,352.443091,95.701762,-1e-06,13.849441528320312
173,110.2447642236948,630.115174,180.20406,353.079132,95.989787,-1e-06,13.844470977783203
174,110.87651394493878,628.813161,180.179269,352.041634,95.820624,-1e-06,13.847576141357422
175,111.51256299205124,630.452259,180.129108,352.997291,96.366913,-1e-06,13.822487831115723
176,112.14524433016777,629.614915,180.109229,352.909619,95.707752,-1e-06,13.840424537658691
177,112.77734779752791,629.143597,180.165839,352.3472,95.872825,-1e-06,13.83375072479248
178,113.41068095713854,629.091796,180.160298,352.235498,95.933776,-1e-06,13.888518333435059
179,114.04394083470106,630.238896,180.27554,352.731716,96.443335,-1e-06,13.893519401550293
180,114.6754559520632,628.572066,180.033017,351.546796,96.233651,-1e-06,13.947549819946289
181,115.31013005413115,629.213288,180.078658,352.022483,96.268191,-1e-06,13.88356876373291
182,115.94166213274002,628.682308,180.008146,352.385129,95.508818,-1e-06,13.914963722229004
183,116.57338599301875,628.77841,180.088128,351.837331,96.076759,-1e-06,13.895444869995117
184,117.20942313037813,629.041675,180.189449,351.933232,96.119119,-1e-06,13.934741020202637
185,117.8424432426691,630.088973,180.255901,352.547913,96.511517,-1e-06,13.89084529876709
186,118.47333328053355,627.909155,180.157189,351.284961,95.700362,-1e-06,13.860550880432129
187,119.10864520445466,628.846742,180.091358,352.097304,95.878105,-1e-06,13.87712574005127
188,119.7412471100688,629.715047,180.181409,352.637844,96.126189,-1e-06,13.964499473571777
189,120.37293355166912,628.69733,180.118758,351.556646,96.253801,-1e-06,13.86303997039795
190,121.00837090797722,629.228488,180.049366,352.37586,95.993998,-1e-06,13.879562377929688
191,121.64126166887581,629.87819,180.097378,352.691556,96.302572,-1e-06,13.884949684143066
192,122.2727188244462,628.567046,180.088448,351.738268,95.953626,-1e-06,13.921699523925781
193,122.90779096446931,629.117656,180.067567,352.189517,96.077878,-1e-06,13.94170093536377
