step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7544890344142914,742.811966,84.0,26349.25,32760.0,131.82,133678.0,3.713277777777778e-05,0.0014853111111111112,3.713277777777778e-05,0.0014853111111111112,5071.68798828125,25560.0,15199.890625,515475.12890625,0.6,2285.984375,39027.01171875,103.4,,
2,1.3906562458723783,632.9604,88.0,29493.25,32760.0,198.414,119335.0,3.314861111111111e-05,0.0013259444444444445,7.028138888888889e-05,0.002811255555555556,5071.69580078125,28704.0,15199.6171875,515475.12890625,0.5,2286.2109375,42195.01171875,98.9,,
3,2.0284091532230377,634.038076,93.0,29493.25,32760.0,198.602,137337.0,3.8149166666666664e-05,0.0015259666666666664,0.00010843055555555556,0.004337222222222222,5071.69580078125,28704.0,15199.86328125,515475.12890625,0.5,2286.82421875,42195.01171875,101.6,,
4,2.6676872931420803,633.787713,100.0,29493.25,32760.0,201.43,122912.0,3.4142222222222224e-05,0.001365688888888889,0.00014257277777777777,0.005702911111111111,5071.69580078125,28704.0,15199.86328125,515475.12890625,0.5,2286.82421875,42195.01171875,100.0,,
5,3.306937424466014,633.120252,100.0,29493.25,32760.0,203.109,120083.0,3.335638888888889e-05,0.0013342555555555555,0.00017592916666666665,0.007037166666666667,5071.69580078125,28704.0,15199.71484375,515475.12890625,0.5,2286.875,42195.01171875,100.0,,
6,3.949047561734915,635.657702,85.0,29493.25,32760.0,199.601,138579.0,3.849416666666667e-05,0.0015397666666666667,0.0002144233333333333,0.008576933333333333,5071.69580078125,28704.0,15199.59375,515475.12890625,0.5,2286.95703125,42196.01171875,100.0,,
7,4.58940908126533,636.185561,88.0,29493.25,32760.0,201.822,120676.0,3.352111111111111e-05,0.0013408444444444442,0.0002479444444444444,0.009917777777777777,5071.69580078125,28704.0,15199.59375,515475.12890625,0.5,2287.0234375,42196.01171875,99.9,,
8,5.227080846205354,633.367356,93.0,29493.25,32760.0,198.72,137153.0,3.809805555555556e-05,0.0015239222222222224,0.0002860425,0.011441699999999999,5071.69580078125,28704.0,15199.55859375,515475.12890625,0.5,2287.05859375,42196.01171875,100.1,,
9,5.866110272705555,633.232084,100.0,29493.25,32760.0,201.712,123006.0,3.4168333333333336e-05,0.0013667333333333333,0.0003202108333333333,0.012808433333333332,5071.69580078125,28704.0,15199.796875,515475.12890625,0.5,2287.109375,42196.01171875,100.0,,
10,6.506909377872944,634.042316,100.0,29493.25,32760.0,203.198,120162.0,3.337833333333333e-05,0.0013351333333333332,0.00035358916666666665,0.014143566666666666,5071.69580078125,28704.0,15199.796875,515475.12890625,0.5,2287.1484375,42196.01171875,98.5,,
11,7.1467036586254835,633.983976,86.0,29493.25,32760.0,200.6,139674.0,3.879833333333333e-05,0.0015519333333333333,0.00039238749999999996,0.0156955,5071.69580078125,28704.0,15199.796875,515475.12890625,0.5,2287.18359375,42196.01171875,100.1,,
12,7.784716058522463,632.562914,88.0,29493.25,32760.0,202.541,120690.0,3.3525e-05,0.0013410000000000002,0.0004259125,0.017036500000000003,5071.69580078125,28704.0,15199.55078125,515475.12890625,0.5,2287.18359375,42196.01171875,101.6,,
13,8.425454065203667,633.389476,92.0,29493.25,32760.0,198.721,137192.0,3.810888888888889e-05,0.0015243555555555556,0.0004640213888888889,0.018560855555555558,5071.69580078125,28704.0,15199.79296875,515475.12890625,0.6,2287.26171875,42196.01171875,98.5,,
14,9.064221397042274,632.314978,100.0,29493.25,32760.0,201.862,123225.0,3.422916666666667e-05,0.0013691666666666668,0.0004982505555555555,0.019930022222222225,5071.69580078125,28704.0,15199.79296875,515475.12890625,0.5,2287.26171875,42196.01171875,101.6,,
15,9.704923352226615,633.028231,100.0,29493.25,32760.0,203.493,120181.0,3.338361111111111e-05,0.0013353444444444444,0.0005316341666666667,0.02126536666666667,5071.69580078125,28704.0,15194.04296875,515475.12890625,0.5,2287.33984375,42196.01171875,98.5,,
16,10.344069050624967,632.39391,85.0,29493.25,32760.0,200.684,139731.0,3.8814166666666665e-05,0.0015525666666666665,0.0005704483333333334,0.02281793333333334,5071.69580078125,28704.0,15194.04296875,515475.12890625,0.5,2287.37890625,42196.01171875,101.6,,
17,10.983788419514894,632.564962,88.0,29493.25,32760.0,202.747,120645.0,3.35125e-05,0.0013405000000000001,0.0006039608333333334,0.02415843333333334,5071.69580078125,28704.0,15194.04296875,515475.12890625,0.5,2287.3828125,42196.01171875,100.0,,
18,11.623399855569005,632.352499,93.0,29493.25,32760.0,198.866,137330.0,3.8147222222222224e-05,0.001525888888888889,0.0006421080555555557,0.02568432222222223,5071.69580078125,28704.0,15193.96875,515475.12890625,0.5,2287.50390625,42196.01171875,100.0,,
19,12.264592109248042,633.697542,100.0,29493.25,32760.0,201.754,123103.0,3.4195277777777777e-05,0.001367811111111111,0.0006763033333333334,0.02705213333333334,5071.69580078125,28704.0,15193.96875,515475.12890625,0.5,2287.55859375,42196.01171875,100.0,,
20,12.903689747676253,632.635904,100.0,29493.25,32760.0,203.521,120324.0,3.3423333333333336e-05,0.0013369333333333334,0.0007097266666666668,0.02838906666666667,5071.69580078125,28704.0,15194.21484375,515475.12890625,0.5,2287.578125,42196.01171875,100.1,,
21,13.543961392715573,633.483628,85.0,29493.25,32760.0,200.799,139731.0,3.8814166666666665e-05,0.0015525666666666665,0.0007485408333333334,0.02994163333333334,5071.69580078125,28704.0,15194.21484375,515475.12890625,0.5,2287.6484375,42196.01171875,100.0,,
22,14.18256026506424,632.293248,88.0,29493.25,32760.0,202.815,120864.0,3.357333333333333e-05,0.0013429333333333333,0.0007821141666666668,0.03128456666666667,5071.69580078125,28704.0,15194.21484375,515475.12890625,0.6,2287.6484375,42196.01171875,100.0,,
