step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.37119258753955364,358.169182,71.0,8637.25,32760.0,58.305,46028.0,1.2785555555555556e-05,0.0005114222222222223,1.2785555555555556e-05,0.0005114222222222223,,,,,,,,,,
4,1.1113132014870644,245.610645,79.0,11391.25,32760.0,158.475,125510.0,3.486388888888889e-05,0.0013945555555555556,4.764944444444444e-05,0.0019059777777777778,,,,,,,,,,
7,1.8504025172442198,245.651507,91.0,11391.25,32760.0,175.112,139422.0,3.872833333333333e-05,0.0015491333333333334,8.637777777777777e-05,0.003455111111111111,,,,,,,,,,
10,2.5915631372481585,245.252799,81.0,11391.25,32760.0,175.69,120051.0,3.33475e-05,0.0013338999999999998,0.00011972527777777777,0.004789011111111111,,,,,,,,,,
13,3.3334260024130344,246.569203,83.0,11391.25,32760.0,172.27,137929.0,3.8313611111111114e-05,0.0015325444444444446,0.0001580388888888889,0.006321555555555556,,,,,,,,,,
16,4.07235362380743,245.555575,85.0,11391.25,32760.0,174.908,122904.0,3.414e-05,0.0013656,0.0001921788888888889,0.007687155555555556,,,,,,,,,,
19,4.811524281278253,244.988355,81.0,11391.25,32760.0,176.523,126090.0,3.5025e-05,0.001401,0.00022720388888888889,0.009088155555555555,,,,,,,,,,
22,5.551073305308819,245.064316,88.0,11391.25,32760.0,174.199,137914.0,3.8309444444444445e-05,0.0015323777777777779,0.0002655133333333333,0.010620533333333333,,,,,,,,,,
25,6.2902369517832994,245.698017,81.0,11391.25,32760.0,176.192,119944.0,3.331777777777778e-05,0.001332711111111111,0.0002988311111111111,0.011953244444444445,,,,,,,,,,
28,7.028813071548939,246.125724,85.0,11391.25,32760.0,171.927,138132.0,3.837e-05,0.0015348,0.00033720111111111106,0.013488044444444444,,,,,,,,,,
31,7.768441496416926,245.575606,87.0,11391.25,32760.0,174.564,123648.0,3.434666666666667e-05,0.0013738666666666668,0.00037154777777777774,0.014861911111111112,,,,,,,,,,
34,8.507741143926978,244.71521,79.0,11391.25,32760.0,176.296,125892.0,3.497e-05,0.0013988,0.00040651777777777774,0.01626071111111111,,,,,,,,,,
37,9.246990973129869,245.746138,90.0,11391.25,32760.0,174.041,137528.0,3.820222222222222e-05,0.0015280888888888889,0.00044471999999999996,0.0177888,,,,,,,,,,
40,9.984618594869971,245.560186,82.0,11391.25,32760.0,176.15,120635.0,3.350972222222222e-05,0.0013403888888888888,0.0004782297222222222,0.019129188888888888,,,,,,,,,,
43,10.723116969689727,245.137397,81.0,11391.25,32760.0,172.548,140044.0,3.890111111111111e-05,0.0015560444444444443,0.0005171308333333333,0.02068523333333333,,,,,,,,,,
46,11.463215634226799,244.602769,87.0,11391.25,32760.0,174.94,124902.0,3.4695e-05,0.0013878,0.0005518258333333333,0.022073033333333332,,,,,,,,,,
49,12.203745624050498,246.47343,79.0,11391.25,32760.0,176.404,125430.0,3.484166666666667e-05,0.0013936666666666668,0.0005866674999999999,0.0234667,,,,,,,,,,
52,12.942128296941519,245.090087,86.0,11391.25,32760.0,173.787,137616.0,3.8226666666666664e-05,0.0015290666666666667,0.0006248941666666665,0.024995766666666665,,,,,,,,,,
55,13.681957427412271,245.057945,82.0,11391.25,32760.0,175.862,120891.0,3.3580833333333336e-05,0.0013432333333333335,0.0006584749999999998,0.026338999999999998,,,,,,,,,,
58,14.422767262905836,245.886021,84.0,11391.25,32760.0,172.502,140191.0,3.894194444444444e-05,0.0015576777777777777,0.0006974169444444443,0.027896677777777774,,,,,,,,,,
61,15.162659032270312,246.080064,88.0,11391.25,32760.0,174.827,124977.0,3.471583333333333e-05,0.0013886333333333332,0.0007321327777777777,0.029285311111111108,,,,,,,,,,
64,15.901687286794186,245.188149,79.0,11391.25,32760.0,176.374,125330.0,3.4813888888888887e-05,0.0013925555555555555,0.0007669466666666665,0.030677866666666664,,,,,,,,,,
67,16.64074372127652,245.213279,89.0,11391.25,32760.0,173.71,137610.0,3.8225e-05,0.001529,0.0008051716666666666,0.03220686666666667,,,,,,,,,,
70,17.381369434297085,245.109158,83.0,11391.25,32760.0,175.923,121045.0,3.362361111111111e-05,0.0013449444444444444,0.0008387952777777777,0.033551811111111114,,,,,,,,,,
73,18.121052999049425,245.796478,81.0,11391.25,32760.0,172.647,140348.0,3.898555555555555e-05,0.0015594222222222222,0.0008777808333333332,0.03511123333333334,,,,,,,,,,
76,18.859730649739504,245.190369,88.0,11391.25,32760.0,175.293,125137.0,3.4760277777777775e-05,0.001390411111111111,0.000912541111111111,0.03650164444444445,,,,,,,,,,
79,19.599566226825118,244.957914,79.0,11391.25,32760.0,176.364,125318.0,3.481055555555555e-05,0.001392422222222222,0.0009473516666666666,0.03789406666666668,,,,,,,,,,
82,20.339466327801347,245.044506,86.0,11391.25,32760.0,173.826,137426.0,3.817388888888889e-05,0.0015269555555555555,0.0009855255555555555,0.039421022222222234,,,,,,,,,,
85,21.080409415066242,246.658333,82.0,11391.25,32760.0,174.88,120372.0,3.3436666666666664e-05,0.0013374666666666666,0.0010189622222222222,0.0407584888888889,,,,,,,,,,
88,21.81928689777851,245.305571,84.0,11391.25,32760.0,172.293,140012.0,3.8892222222222225e-05,0.001555688888888889,0.0010578544444444444,0.042314177777777795,,,,,,,,,,
91,22.559259118512273,245.630776,88.0,11391.25,32760.0,174.937,124937.0,3.4704722222222224e-05,0.001388188888888889,0.0010925591666666665,0.04370236666666669,,,,,,,,,,
