elapsed_sec,gpu_util_mean,gpu_util_std,gpu_mem_used_mean,gpu_mem_used_std,proc_cpu_percent_mean,proc_cpu_percent_std
32.0,85.66666666666667,1.5275252316519468,11391.25,0.0,99.33333333333333,0.8962886439832528
33.0,82.66666666666667,0.28867513459481287,11391.25,0.0,100.65,0.6062177826491083
34.0,86.16666666666667,0.7637626158259734,11391.25,0.0,100.05,0.1802775637731971
35.0,78.33333333333333,0.5773502691896257,11391.25,0.0,99.7,0.10000000000000142
36.0,86.33333333333333,3.3291640592396967,11391.25,0.0,100.33333333333333,0.37859388972001295
37.0,83.66666666666667,2.886751345948129,11391.25,0.0,98.93333333333334,0.7571877794400422
38.0,83.66666666666667,0.5773502691896257,11391.25,0.0,100.53333333333333,0.7023769168568519
39.0,84.16666666666667,3.547299442298794,11391.25,0.0,100.46666666666667,0.6429100507328677
40.0,83.33333333333333,4.509249752822894,11391.25,0.0,99.2,0.7999999999999972
41.0,85.66666666666667,1.2583057392117916,11391.25,0.0,100.55,0.6499999999999986
42.0,80.5,1.3228756555322954,11391.25,0.0,100.36666666666667,0.7234178138070233
43.0,86.66666666666667,2.309401076758503,11391.25,0.0,100.33333333333333,0.37859388972001295
44.0,80.16666666666667,2.254624876411447,11391.25,0.0,99.43333333333334,0.8082903768654793
45.0,84.33333333333333,3.5118845842842465,11391.25,0.0,100.11666666666667,0.3752776749732518
46.0,84.16666666666667,1.4433756729740645,11391.25,0.0,100.08333333333333,0.3329164059239724
47.0,84.16666666666667,1.7559422921421233,11391.25,0.0,100.10000000000001,0.3464101615137722
48.0,84.5,5.5,11391.25,0.0,99.95,0.14999999999999858
49.0,81.16666666666667,2.0207259421636903,11391.25,0.0,100.38333333333334,0.6331139971074129
50.0,84.16666666666667,1.6072751268321592,11391.25,0.0,99.48333333333333,0.6788470618138752
51.0,81.16666666666667,1.2583057392117916,11391.25,0.0,100.36666666666667,0.56862407030773
52.0,87.16666666666667,1.4433756729740645,11391.25,0.0,99.9,0.0
53.0,80.16666666666667,2.0207259421636903,11391.25,0.0,99.93333333333334,0.1154700538379268
54.0,86.16666666666667,3.3291640592396967,11391.25,0.0,100.26666666666667,0.9865765724632554
55.0,80.5,1.3228756555322954,11391.25,0.0,99.91666666666667,1.4002975874196633
56.0,84.5,1.3228756555322954,11391.25,0.0,100.46666666666667,0.56862407030773
57.0,83.5,2.179449471770337,11391.25,0.0,99.9,0.10000000000000142
58.0,81.83333333333333,1.4433756729740645,11391.25,0.0,100.46666666666667,0.7234178138070233
59.0,85.5,1.5,11391.25,0.0,99.93333333333334,0.05773502691895929
60.0,81.83333333333333,2.4664414311581235,11391.25,0.0,99.81666666666666,0.4481443219916242
61.0,86.0,2.7838821814150108,11391.25,0.0,100.18333333333334,0.31754264805430077
62.0,80.33333333333333,1.1547005383792515,11391.25,0.0,99.83333333333333,1.0263202878893758
63.0,85.5,1.8027756377319946,11391.25,0.0,99.98333333333333,1.4545904349105772
64.0,82.33333333333333,3.0550504633038935,11391.25,0.0,99.7,0.3464101615137722
65.0,83.5,2.5,11391.25,0.0,100.2,0.3464101615137722
66.0,84.33333333333333,0.5773502691896257,11391.25,0.0,100.65,0.8046738469715515
67.0,83.0,3.0,11391.25,0.0,99.26666666666667,0.7094598884597618
68.0,85.5,3.122498999199199,11391.25,0.0,100.9,0.7810249675906665
69.0,81.83333333333333,0.7637626158259734,11391.25,0.0,99.58333333333333,0.7686568371733408
70.0,84.83333333333333,2.753785273643051,11391.25,0.0,100.16666666666667,0.461880215351699
71.0,80.16666666666667,2.0207259421636903,11391.25,0.0,100.01666666666667,0.07637626158259919
72.0,86.5,1.3228756555322954,11391.25,0.0,99.96666666666667,0.05773502691895929
73.0,80.0,2.6457513110645907,11391.25,0.0,99.96666666666667,0.05773502691895929
74.0,87.33333333333333,2.0816659994661326,11391.25,0.0,100.71666666666667,0.7522189397597836
75.0,79.83333333333333,1.4433756729740645,11391.25,0.0,100.03333333333333,0.05773502691895929
76.0,85.83333333333333,3.013856886670854,11391.25,0.0,100.03333333333333,0.05773502691895929
77.0,81.5,0.5,11391.25,0.0,99.6,0.6928203230275526
78.0,83.33333333333333,0.5773502691896257,11391.25,0.0,100.5,0.3500000000000045
79.0,84.66666666666667,3.2145502536643185,11391.25,0.0,99.56666666666666,0.8386497083606098
80.0,83.16666666666667,1.0408329997330663,11391.25,0.0,100.05,0.08660254037843894
81.0,85.5,1.8027756377319946,11391.25,0.0,100.05,0.6763874629234382
82.0,79.66666666666667,2.0816659994661326,11391.25,0.0,99.63333333333333,0.8082903768654711
83.0,87.33333333333333,2.886751345948129,11391.25,0.0,100.75,0.6500000000000057
84.0,80.83333333333333,0.7637626158259734,11391.25,0.0,98.95,0.34999999999999637
85.0,86.0,2.0,11391.25,0.0,100.26666666666667,0.461880215351699
86.0,80.66666666666667,2.0816659994661326,11391.25,0.0,100.58333333333334,0.7973915809270412
87.0,85.33333333333333,2.309401076758503,11391.25,0.0,99.33333333333334,0.6027713773341723
88.0,81.5,2.179449471770337,11391.25,0.0,100.51666666666667,0.6788470618138752
89.0,85.66666666666667,1.5275252316519468,11391.25,0.0,100.89999999999999,0.6928203230275526
90.0,82.0,2.6457513110645907,11391.25,0.0,100.08333333333333,0.028867513459471444
91.0,83.83333333333333,1.7559422921421233,11391.25,0.0,99.36666666666667,0.6506407098647699
92.0,82.16666666666667,2.254624876411447,11391.25,0.0,100.28333333333333,0.9776672917374988
93.0,82.66666666666667,3.5118845842842465,11391.25,0.0,99.9,0.4358898943540638
94.0,84.83333333333333,2.0207259421636903,11391.25,0.0,100.46666666666667,0.8144527815247103
95.0,81.83333333333333,0.7637626158259734,11391.25,0.0,100.3,0.39051248379533055
96.0,87.0,2.6457513110645907,11391.25,0.0,99.5,0.7810249675906702
97.0,80.5,2.7838821814150108,11391.25,0.0,100.5,0.7810249675906702
98.0,86.16666666666667,2.753785273643051,11391.25,0.0,100.1,0.0
99.0,80.33333333333333,0.5773502691896257,11391.25,0.0,99.55,0.650000000000004
100.0,85.66666666666667,1.5275252316519468,11391.25,0.0,100.56666666666666,0.7234178138070315
101.0,82.16666666666667,3.013856886670854,11391.25,0.0,99.64999999999999,0.7365459931328109
102.0,84.0,2.6457513110645907,11391.25,0.0,100.06666666666666,0.1154700538379268
103.0,83.33333333333333,0.5773502691896257,11391.25,0.0,100.06666666666666,0.11547005383791858
104.0,84.5,3.122498999199199,11391.25,0.0,100.5,0.7810249675906702
105.0,84.66666666666667,4.041451884327381,11391.25,0.0,99.81666666666666,0.4072263907623552
106.0,82.33333333333333,0.5773502691896257,11391.25,0.0,100.01666666666667,0.028867513459479646
107.0,83.16666666666667,3.013856886670854,11391.25,0.0,100.03333333333333,0.05773502691895929
108.0,80.66666666666667,2.516611478423583,11391.25,0.0,100.05,0.04999999999999716
109.0,85.83333333333333,0.28867513459481287,11391.25,0.0,100.53333333333333,0.8386497083606098
110.0,81.0,2.0,11391.25,0.0,100.0,0.0
111.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.01666666666667,0.02886751345948785
112.0,79.0,1.7320508075688772,11391.25,0.0,100.21666666666667,1.3530828996529844
113.0,87.16666666666667,1.7559422921421233,11391.25,0.0,99.36666666666667,0.6506407098647699
114.0,79.83333333333333,1.7559422921421233,11391.25,0.0,100.18333333333334,0.4072263907623552
115.0,84.5,2.179449471770337,11391.25,0.0,100.08333333333333,0.028867513459479646
116.0,83.66666666666667,2.0816659994661326,11391.25,0.0,99.8,0.3464101615137722
117.0,82.5,0.8660254037844386,11391.25,0.0,100.05,0.04999999999999716
118.0,85.83333333333333,3.013856886670854,11391.25,0.0,100.45,0.736545993132807
119.0,81.5,2.29128784747792,11391.25,0.0,100.51666666666667,0.7653975002136703
120.0,87.16666666666667,3.1754264805429417,11391.25,0.0,99.78333333333333,0.9928914005737662
121.0,80.16666666666667,2.0207259421636903,11391.25,0.0,99.78333333333333,0.9305016568138617
122.0,85.16666666666667,1.7559422921421233,11391.25,0.0,100.08333333333333,0.10408329997330869
123.0,80.0,1.7320508075688772,11391.25,0.0,100.3,0.3464101615137804
124.0,85.83333333333333,2.254624876411447,11391.25,0.0,100.01666666666667,0.02886751345948785
125.0,81.5,2.179449471770337,11391.25,0.0,99.58333333333333,0.7653975002136665
126.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.48333333333333,0.7942501704962611
127.0,80.66666666666667,2.0816659994661326,11391.25,0.0,99.96666666666667,0.05773502691895929
128.0,85.16666666666667,2.0207259421636903,11391.25,0.0,99.61666666666667,0.7076957915187433
129.0,80.5,0.8660254037844386,11391.25,0.0,99.95,0.08660254037844715
130.0,84.0,2.6457513110645907,11391.25,0.0,100.53333333333333,0.7505553499465201
131.0,83.66666666666667,1.5275252316519468,11391.25,0.0,100.01666666666667,0.028867513459479646
132.0,82.33333333333333,1.2583057392117916,11391.25,0.0,99.8,0.43588989435406705
133.0,86.66666666666667,3.2145502536643185,11391.25,0.0,100.53333333333333,0.8386497083606098
134.0,81.5,2.29128784747792,11391.25,0.0,100.05,0.04999999999999716
135.0,86.0,2.7838821814150108,11391.25,0.0,100.0,0.0
136.0,80.0,1.0,11391.25,0.0,100.21666666666667,0.38837267325770314
137.0,85.66666666666667,2.309401076758503,11391.25,0.0,100.08333333333333,0.028867513459479646
138.0,81.5,2.179449471770337,11391.25,0.0,99.61666666666666,0.707695791518739
139.0,84.66666666666667,3.0550504633038935,11391.25,0.0,100.23333333333333,0.40414518843273967
140.0,83.16666666666667,0.28867513459481287,11391.25,0.0,100.01666666666667,0.028867513459479646
141.0,84.33333333333333,3.2145502536643185,11391.25,0.0,100.01666666666667,0.028867513459479646
142.0,84.0,4.58257569495584,11391.25,0.0,99.98333333333333,0.07637626158259299
143.0,82.83333333333333,0.28867513459481287,11391.25,0.0,100.01666666666667,0.028867513459479646
144.0,82.83333333333333,2.565800719723442,11391.25,0.0,100.0,0.09999999999999432
145.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.06666666666666,0.05773502691895929
146.0,85.16666666666667,0.28867513459481287,11391.25,0.0,99.56666666666666,0.7505553499465119
147.0,80.83333333333333,1.7559422921421233,11391.25,0.0,100.48333333333333,0.7942501704962611
148.0,87.5,1.8027756377319946,11391.25,0.0,100.0,0.0
149.0,81.33333333333333,2.516611478423583,11391.25,0.0,100.03333333333333,0.07637626158259299
150.0,86.0,3.605551275463989,11391.25,0.0,100.03333333333333,0.05773502691895929
151.0,79.66666666666667,1.5275252316519468,11391.25,0.0,99.76666666666667,0.4163331998932268
152.0,84.33333333333333,2.309401076758503,11391.25,0.0,100.55,0.8231038816577145
153.0,83.5,1.3228756555322954,11391.25,0.0,100.25,1.0476163419878537
154.0,82.5,0.8660254037844386,11391.25,0.0,100.25,1.0476163419878537
155.0,85.5,2.5,11391.25,0.0,100.23333333333333,1.4571661996262988
156.0,81.16666666666667,2.8431203515386634,11391.25,0.0,99.58333333333334,0.7653975002136707
157.0,86.5,2.598076211353316,11391.25,0.0,100.46666666666667,0.8082903768654793
158.0,80.83333333333333,2.565800719723442,11391.25,0.0,100.23333333333333,0.3214550253664298
159.0,85.16666666666667,1.7559422921421233,11391.25,0.0,100.03333333333333,0.05773502691895929
160.0,80.16666666666667,2.0207259421636903,11391.25,0.0,99.81666666666666,0.4072263907623552
161.0,85.5,2.29128784747792,11391.25,0.0,100.5,0.7810249675906702
162.0,81.5,2.179449471770337,11391.25,0.0,100.05,0.04999999999999716
163.0,86.66666666666667,1.5275252316519468,11391.25,0.0,99.58333333333333,0.7653975002136665
164.0,81.0,2.6457513110645907,11391.25,0.0,100.25,0.4444097208657782
165.0,85.33333333333333,2.0816659994661326,11391.25,0.0,99.81666666666666,0.4072263907623552
166.0,80.66666666666667,1.1547005383792515,11391.25,0.0,100.41666666666667,0.7686568371733441
167.0,83.66666666666667,3.0550504633038935,11391.25,0.0,100.1,0.0
168.0,83.33333333333333,1.5275252316519468,11391.25,0.0,99.81666666666666,0.4072263907623552
169.0,82.66666666666667,0.7637626158259734,11391.25,0.0,100.51666666666667,0.7653975002136747
170.0,87.16666666666667,1.4433756729740645,11391.25,0.0,99.56666666666666,0.7505553499465119
171.0,79.33333333333333,1.5275252316519468,11391.25,0.0,99.98333333333333,0.028867513459479646
172.0,86.83333333333333,1.2583057392117916,11391.25,0.0,100.3,0.3464101615137804
173.0,79.66666666666667,1.5275252316519468,11391.25,0.0,100.01666666666667,0.1607275126832149
174.0,85.83333333333333,2.0207259421636903,11391.25,0.0,100.08333333333333,0.028867513459471444
175.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.01666666666667,0.028867513459479646
176.0,84.66666666666667,3.0550504633038935,11391.25,0.0,100.0,0.0
177.0,83.16666666666667,0.28867513459481287,11391.25,0.0,100.0,0.0
178.0,84.83333333333333,2.753785273643051,11391.25,0.0,100.03333333333333,0.05773502691895929
179.0,84.16666666666667,4.536885862938733,11391.25,0.0,100.41666666666667,0.6788470618138752
180.0,82.66666666666667,0.5773502691896257,11391.25,0.0,100.03333333333333,0.05773502691895929
181.0,82.83333333333333,2.565800719723442,11391.25,0.0,99.75,0.9836157786453016
182.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.06666666666666,1.3503086067019408
183.0,85.16666666666667,0.28867513459481287,11391.25,0.0,99.81666666666666,0.4072263907623552
184.0,81.16666666666667,1.8929694486000912,11391.25,0.0,100.05,0.04999999999999716
185.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.03333333333333,0.05773502691895929
186.0,81.0,2.0,11391.25,0.0,100.46666666666667,0.8098353742170926
187.0,86.0,2.6457513110645907,11391.25,0.0,100.5,0.8660254037844386
188.0,79.83333333333333,1.7559422921421233,11391.25,0.0,100.41666666666667,0.6825198409814444
189.0,84.5,2.179449471770337,11391.25,0.0,99.85,0.4330127018922193
190.0,83.16666666666667,1.7559422921421233,11391.25,0.0,99.36666666666667,0.6506407098647699
191.0,82.33333333333333,0.5773502691896257,11391.25,0.0,100.7,0.7000000000000028
192.0,85.5,2.5,11391.25,0.0,99.35,0.6499999999999986
193.0,81.83333333333333,2.4664414311581235,11391.25,0.0,100.46666666666667,0.8082903768654793
194.0,86.83333333333333,2.9297326385411577,11391.25,0.0,100.68333333333334,0.7005949852327928
195.0,81.0,2.0,11391.25,0.0,100.03333333333333,0.05773502691895929
196.0,85.16666666666667,1.7559422921421233,11391.25,0.0,100.03333333333333,0.05773502691895929
197.0,80.0,1.7320508075688772,11391.25,0.0,100.06666666666666,0.05773502691895929
198.0,85.5,2.29128784747792,11391.25,0.0,99.35,0.6499999999999986
199.0,81.5,2.179449471770337,11391.25,0.0,100.7,0.7000000000000028
200.0,87.16666666666667,1.4433756729740645,11391.25,0.0,99.58333333333333,0.7653975002136665
201.0,80.66666666666667,2.0816659994661326,11391.25,0.0,100.23333333333333,0.4163331998932268
202.0,85.33333333333333,2.0816659994661326,11391.25,0.0,100.05,0.04999999999999716
203.0,81.66666666666667,1.7559422921421233,11391.25,0.0,99.98333333333333,0.07637626158259299
204.0,82.66666666666667,4.041451884327381,11391.25,0.0,100.06666666666666,0.05773502691895929
205.0,83.33333333333333,1.5275252316519468,11391.25,0.0,100.01666666666667,0.028867513459479646
206.0,82.66666666666667,0.7637626158259734,11391.25,0.0,100.03333333333333,0.028867513459479646
207.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.0,0.0
208.0,79.66666666666667,1.1547005383792515,11391.25,0.0,100.25,0.3500000000000045
209.0,86.83333333333333,1.2583057392117916,11391.25,0.0,99.6,0.6928203230275526
210.0,80.16666666666667,1.2583057392117916,11391.25,0.0,100.41666666666667,0.851958527942138
211.0,85.83333333333333,2.0207259421636903,11391.25,0.0,99.85,0.4330127018922193
212.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.05,0.04999999999999716
213.0,84.5,3.122498999199199,11391.25,0.0,100.0,0.0
214.0,83.16666666666667,0.28867513459481287,11391.25,0.0,100.48333333333333,0.7942501704962611
215.0,84.66666666666667,2.886751345948129,11391.25,0.0,99.78333333333333,0.37527767497326003
216.0,83.66666666666667,4.041451884327381,11391.25,0.0,100.88333333333334,0.7285830998131507
217.0,82.83333333333333,0.28867513459481287,11391.25,0.0,99.38333333333333,0.652559065015061
218.0,83.16666666666667,2.0207259421636903,11391.25,0.0,100.43333333333334,0.8386497083606098
219.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.3,0.4358898943540752
220.0,85.16666666666667,0.28867513459481287,11391.25,0.0,100.0,0.0
221.0,81.16666666666667,1.8929694486000912,11391.25,0.0,99.83333333333333,1.0263202878893758
222.0,87.16666666666667,1.4433756729740645,11391.25,0.0,99.76666666666667,1.069267662156367
223.0,81.33333333333333,2.254624876411447,11391.25,0.0,99.8,1.03319891598859
224.0,85.0,2.0,11391.25,0.0,99.65,0.8261355820929139
225.0,80.66666666666667,1.1547005383792515,11391.25,0.0,100.61666666666666,1.0981044273352787
226.0,84.0,2.6457513110645907,11391.25,0.0,99.43333333333334,0.6506407098647695
227.0,83.33333333333333,1.5275252316519468,11391.25,0.0,100.91666666666667,0.7522189397597784
228.0,82.0,1.0,11391.25,0.0,100.01666666666667,0.028867513459479646
229.0,85.5,2.5,11391.25,0.0,100.06666666666666,1.3012814197295466
230.0,81.5,3.0413812651491097,11391.25,0.0,99.81666666666666,0.4072263907623552
231.0,86.5,2.598076211353316,11391.25,0.0,100.46666666666667,0.8082903768654793
232.0,80.5,2.179449471770337,11391.25,0.0,100.45,0.8231038816577189
233.0,85.16666666666667,1.7559422921421233,11391.25,0.0,99.6,0.781024967590662
234.0,80.16666666666667,2.0207259421636903,11391.25,0.0,100.3,0.3464101615137804
235.0,85.5,2.29128784747792,11391.25,0.0,99.56666666666666,0.7505553499465119
236.0,81.5,2.179449471770337,11391.25,0.0,99.61666666666667,0.7942501704962568
237.0,87.0,1.7320508075688772,11391.25,0.0,100.48333333333333,0.7942501704962571
238.0,80.66666666666667,2.0816659994661326,11391.25,0.0,100.45,0.8261355820929174
239.0,85.0,2.0,11391.25,0.0,99.61666666666667,0.7076957915187433
240.0,81.83333333333333,1.7559422921421233,11391.25,0.0,100.2,0.43588989435406705
241.0,82.33333333333333,4.163331998932265,11391.25,0.0,99.63333333333333,0.8082903768654711
242.0,83.33333333333333,1.5275252316519468,11391.25,0.0,100.46666666666667,0.8082903768654793
243.0,82.66666666666667,0.7637626158259734,11391.25,0.0,99.58333333333333,0.7653975002136665
244.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.23333333333333,0.40414518843273967
245.0,79.0,1.7320508075688772,11391.25,0.0,100.05,0.08660254037843894
246.0,86.83333333333333,1.2583057392117916,11391.25,0.0,100.03333333333333,0.05773502691895929
247.0,79.83333333333333,1.7559422921421233,11391.25,0.0,99.98333333333333,0.10408329997330072
248.0,85.83333333333333,2.0207259421636903,11391.25,0.0,100.06666666666666,0.05773502691895929
249.0,81.0,2.6457513110645907,11391.25,0.0,100.95,0.7794228634059998
250.0,84.5,3.122498999199199,11391.25,0.0,99.35,0.6499999999999986
251.0,83.16666666666667,0.28867513459481287,11391.25,0.0,100.95,0.7794228634059915
252.0,84.83333333333333,2.753785273643051,11391.25,0.0,99.36666666666667,0.6506407098647699
253.0,83.83333333333333,4.010403138505321,11391.25,0.0,100.2,0.43588989435406705
254.0,82.5,0.5,11391.25,0.0,100.06666666666666,1.3503086067019408
255.0,82.83333333333333,2.565800719723442,11391.25,0.0,100.21666666666667,1.061052936159805
256.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.48333333333333,0.7942501704962611
257.0,84.66666666666667,1.0408329997330663,11391.25,0.0,100.25,1.0476163419878537
258.0,81.33333333333333,2.0816659994661326,11391.25,0.0,99.6,0.781024967590662
259.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.68333333333334,1.1557825631723915
260.0,81.16666666666667,2.0207259421636903,11391.25,0.0,100.23333333333333,1.0539607835841636
261.0,85.16666666666667,2.0207259421636903,11391.25,0.0,100.06666666666666,1.3012814197295466
262.0,80.5,0.8660254037844386,11391.25,0.0,100.16666666666667,0.461880215351699
263.0,84.0,2.6457513110645907,11391.25,0.0,99.6,0.8660254037844386
264.0,83.33333333333333,1.5275252316519468,11391.25,0.0,100.48333333333333,0.7942501704962571
265.0,82.5,0.8660254037844386,11391.25,0.0,99.35,0.6499999999999986
266.0,85.5,2.5,11391.25,0.0,100.48333333333333,0.7942501704962571
267.0,81.5,2.29128784747792,11391.25,0.0,100.51666666666667,0.7653975002136747
268.0,86.5,2.598076211353316,11391.25,0.0,99.35,0.6499999999999986
269.0,80.66666666666667,1.5275252316519468,11391.25,0.0,100.45,0.8231038816577189
270.0,85.16666666666667,1.7559422921421233,11391.25,0.0,100.26666666666667,0.3785938897200211
271.0,80.16666666666667,2.0207259421636903,11391.25,0.0,99.6,0.781024967590662
272.0,85.5,2.29128784747792,11391.25,0.0,99.56666666666666,0.7505553499465119
273.0,81.5,2.179449471770337,11391.25,0.0,100.7,0.7000000000000028
274.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.01666666666667,0.028867513459479646
275.0,80.33333333333333,2.516611478423583,11391.25,0.0,99.76666666666667,1.0066445913694335
276.0,85.0,2.0,11391.25,0.0,99.8,1.0816653826392004
277.0,81.66666666666667,1.7559422921421233,11391.25,0.0,100.21666666666667,0.4252450274057692
278.0,81.33333333333333,2.0816659994661326,11391.25,0.0,99.6,0.781024967590662
279.0,85.16666666666667,0.28867513459481287,11391.25,0.0,100.0,0.0
280.0,81.16666666666667,1.8929694486000912,11391.25,0.0,100.01666666666667,0.028867513459479646
281.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.93333333333334,0.8082903768654793
282.0,79.83333333333333,1.4433756729740645,11391.25,0.0,99.4,0.6557438524301975
283.0,86.83333333333333,1.2583057392117916,11391.25,0.0,100.73333333333333,0.7505553499465134
284.0,80.0,1.0,11391.25,0.0,99.95,0.14999999999999858
285.0,85.83333333333333,2.0207259421636903,11391.25,0.0,99.63333333333333,0.7234178138070233
286.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.28333333333333,0.4072263907623552
287.0,84.5,3.122498999199199,11391.25,0.0,99.36666666666667,1.1547005383792515
288.0,83.16666666666667,0.28867513459481287,11391.25,0.0,100.46666666666667,0.8082903768654793
289.0,84.66666666666667,2.886751345948129,11391.25,0.0,99.78333333333333,0.37527767497326003
290.0,83.66666666666667,4.041451884327381,11391.25,0.0,99.76666666666667,0.3214550253664298
291.0,82.83333333333333,0.28867513459481287,11391.25,0.0,100.5,0.7810249675906702
292.0,82.83333333333333,2.565800719723442,11391.25,0.0,100.66666666666667,0.7505553499465134
293.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.06666666666666,0.05773502691895929
294.0,84.66666666666667,1.0408329997330663,11391.25,0.0,99.36666666666667,0.6506407098647699
295.0,81.33333333333333,2.0816659994661326,11391.25,0.0,100.5,0.7810249675906702
296.0,87.16666666666667,1.4433756729740645,11391.25,0.0,100.0,0.0
297.0,81.16666666666667,2.254624876411447,11391.25,0.0,99.78333333333333,1.0103629710818451
298.0,85.0,2.0,11391.25,0.0,100.26666666666667,0.3785938897200211
299.0,80.66666666666667,1.1547005383792515,11391.25,0.0,99.03333333333333,0.923760430703398
300.0,87.0,0.0,11391.25,0.0,101.5,0.0
