step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.3936651013791561,383.222829,41.0,8637.25,32760.0,52.492,43301.0,1.2028055555555555e-05,0.00048112222222222224,1.2028055555555555e-05,0.00048112222222222224,,,,,,,,,,
4,1.133484786376357,245.801384,90.0,11391.25,32760.0,161.31,134712.0,3.742e-05,0.0014968,4.944805555555555e-05,0.0019779222222222224,,,,,,,,,,
7,1.8742488976567984,245.295715,82.0,11391.25,32760.0,174.415,119982.0,3.332833333333333e-05,0.0013331333333333332,8.277638888888887e-05,0.003311055555555556,,,,,,,,,,
10,2.616509234532714,244.97865,82.0,11391.25,32760.0,171.192,138882.0,3.8578333333333336e-05,0.0015431333333333335,0.00012135472222222222,0.004854188888888889,,,,,,,,,,
13,3.356250036507845,246.208161,87.0,11391.25,32760.0,174.003,123474.0,3.429833333333334e-05,0.0013719333333333335,0.00015565305555555555,0.006226122222222223,,,,,,,,,,
16,4.09652204811573,247.688297,79.0,11391.25,32760.0,175.96,125437.0,3.484361111111111e-05,0.0013937444444444443,0.00019049666666666665,0.0076198666666666675,,,,,,,,,,
19,4.834907388314605,244.930818,87.0,11391.25,32760.0,173.271,137309.0,3.814138888888889e-05,0.0015256555555555557,0.00022863805555555555,0.009145522222222223,,,,,,,,,,
22,5.5739670395851135,245.160864,81.0,11391.25,32760.0,175.693,120213.0,3.33925e-05,0.0013357,0.00026203055555555556,0.010481222222222223,,,,,,,,,,
25,6.311980232596397,245.838935,84.0,11391.25,32760.0,171.957,139443.0,3.8734166666666666e-05,0.0015493666666666667,0.0003007647222222222,0.01203058888888889,,,,,,,,,,
28,7.053363624960184,244.93634,88.0,11391.25,32760.0,174.119,123873.0,3.440916666666667e-05,0.0013763666666666667,0.0003351738888888889,0.013406955555555556,,,,,,,,,,
31,7.791763203218579,245.325666,79.0,11391.25,32760.0,176.042,125445.0,3.484583333333333e-05,0.0013938333333333333,0.0003700197222222222,0.01480078888888889,,,,,,,,,,
34,8.530556470155716,244.636423,89.0,11391.25,32760.0,172.795,136469.0,3.7908055555555555e-05,0.0015163222222222222,0.00040792777777777777,0.016317111111111112,,,,,,,,,,
37,9.269224844872952,245.371457,83.0,11391.25,32760.0,174.917,120979.0,3.360527777777778e-05,0.001344211111111111,0.0004415330555555555,0.017661322222222223,,,,,,,,,,
40,10.008005890995264,245.185613,80.0,11391.25,32760.0,172.348,140282.0,3.896722222222222e-05,0.0015586888888888888,0.00048050027777777775,0.019220011111111112,,,,,,,,,,
43,10.749729048460722,245.362156,87.0,11391.25,32760.0,174.304,124463.0,3.4573055555555554e-05,0.0013829222222222221,0.0005150733333333333,0.020602933333333334,,,,,,,,,,
46,11.488932393491268,245.216554,79.0,11391.25,32760.0,175.941,124997.0,3.472138888888889e-05,0.0013888555555555556,0.0005497947222222222,0.021991788888888888,,,,,,,,,,
49,12.22811932489276,245.5642,86.0,11391.25,32760.0,173.369,137620.0,3.8227777777777776e-05,0.001529111111111111,0.0005880225,0.023520899999999997,,,,,,,,,,
52,12.966563947498798,244.742426,83.0,11391.25,32760.0,176.129,121631.0,3.378638888888889e-05,0.0013514555555555557,0.0006218088888888889,0.02487235555555555,,,,,,,,,,
55,13.70705914311111,245.158204,84.0,11391.25,32760.0,172.582,140161.0,3.893361111111111e-05,0.0015573444444444444,0.0006607425,0.026429699999999997,,,,,,,,,,
58,14.447818033397198,244.806278,88.0,11391.25,32760.0,174.364,124610.0,3.461388888888889e-05,0.0013845555555555555,0.0006953563888888889,0.027814255555555552,,,,,,,,,,
61,15.18853997439146,246.185491,79.0,11391.25,32760.0,175.724,124964.0,3.471222222222222e-05,0.001388488888888889,0.0007300686111111111,0.029202744444444442,,,,,,,,,,
64,15.92634011246264,244.675384,89.0,11391.25,32760.0,173.478,137367.0,3.81575e-05,0.0015263,0.0007682261111111111,0.030729044444444444,,,,,,,,,,
67,16.66672393679619,244.951639,83.0,11391.25,32760.0,175.674,121000.0,3.361111111111111e-05,0.0013444444444444443,0.0008018372222222222,0.03207348888888889,,,,,,,,,,
