step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7591568846255541,748.909061,85.0,26349.25,32760.0,125.68,125262.0,3.4795e-05,0.0013918000000000001,3.4795e-05,0.0013918000000000001,5071.68798828125,25560.0,15189.3828125,515475.12890625,0.6,2283.34765625,39026.48828125,102.2,,
2,1.4001058116555214,633.415237,92.0,29493.25,32760.0,195.641,135753.0,3.770916666666667e-05,0.0015083666666666667,7.250416666666667e-05,0.0029001666666666668,5071.69580078125,28704.0,15189.62890625,515475.12890625,0.5,2284.9140625,42194.48828125,100.1,,
3,2.040161542594433,633.834873,100.0,29493.25,32760.0,200.229,122262.0,3.3961666666666664e-05,0.0013584666666666665,0.00010646583333333333,0.0042586333333333335,5071.69580078125,28704.0,15189.62890625,515475.12890625,0.5,2285.19921875,42194.48828125,98.4,,
4,2.679722186177969,633.109611,100.0,29493.25,32760.0,201.746,119311.0,3.3141944444444444e-05,0.0013256777777777779,0.00013960777777777776,0.005584311111111111,5071.69580078125,28704.0,15189.62890625,515475.12890625,0.5,2285.2265625,42194.48828125,101.2,,
5,3.3233535550534725,634.424523,86.0,29493.25,32760.0,199.008,138371.0,3.843638888888889e-05,0.0015374555555555556,0.00017804416666666667,0.007121766666666667,5071.69580078125,28704.0,15189.875,515475.12890625,0.5,2285.2734375,42194.48828125,100.4,,
6,3.9602995067834854,633.651699,88.0,29493.25,32760.0,202.031,119922.0,3.331166666666667e-05,0.0013324666666666668,0.00021135583333333334,0.008454233333333333,5071.69580078125,28704.0,15189.8671875,515475.12890625,0.5,2285.33984375,42194.48828125,100.1,,
7,4.599397964775562,633.581579,92.0,29493.25,32760.0,198.363,137268.0,3.813e-05,0.0015252,0.00024948583333333336,0.009979433333333333,5071.69580078125,28704.0,15189.81640625,515475.12890625,0.6,2285.421875,42195.48828125,100.0,,
8,5.239443834871054,633.65724,100.0,29493.25,32760.0,201.731,123195.0,3.4220833333333336e-05,0.0013688333333333334,0.0002837066666666667,0.011348266666666666,5071.69580078125,28704.0,15189.81640625,515475.12890625,0.5,2285.47265625,42195.48828125,100.0,,
9,5.878912627696991,633.312464,100.0,29493.25,32760.0,203.361,120124.0,3.336777777777778e-05,0.0013347111111111111,0.00031707444444444444,0.012682977777777776,5071.69580078125,28704.0,15189.81640625,515475.12890625,0.6,2285.47265625,42195.48828125,100.1,,
10,6.518369249999523,633.184633,85.0,29493.25,32760.0,200.314,139389.0,3.871916666666667e-05,0.0015487666666666668,0.0003557936111111111,0.014231744444444442,5071.69580078125,28704.0,15190.0625,515475.12890625,0.5,2285.5546875,42195.48828125,98.5,,
11,7.158209038898349,633.295254,88.0,29493.25,32760.0,202.413,120609.0,3.35025e-05,0.0013400999999999999,0.0003892961111111111,0.015571844444444443,5071.69580078125,28704.0,15190.05859375,515475.12890625,0.5,2285.5859375,42195.48828125,100.0,,
