step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.48103851824998856,469.402652,160.366756,206.669185,102.212108,-1e-06,12.09273624420166
2,0.8498728293925524,365.333862,81.895187,186.7156,95.969853,-1e-06,12.09119987487793
3,1.217065952718258,366.527414,81.379978,187.752306,96.631096,-1e-06,12.046093940734863
4,1.5858691334724426,365.727909,81.5628,187.047675,96.154276,-1e-06,12.07226848602295
5,1.952196553349495,365.663569,81.805876,186.877542,96.217218,-1e-06,12.065381050109863
6,2.320661049336195,364.820514,81.326447,186.981734,95.710149,-1e-06,12.083081245422363
7,2.686908606439829,365.562107,81.621992,187.167106,96.030004,-1e-06,12.126136779785156
8,3.062956279143691,368.19764,81.370168,190.151137,95.864352,-1e-06,12.09211254119873
9,3.428524835035205,364.885865,81.578302,186.843501,95.71535,-1e-06,12.144885063171387
10,3.7989890947937965,364.220594,81.294887,186.643388,95.514926,-1e-06,12.160593032836914
11,4.165830932557583,366.150987,81.44986,187.253558,96.669866,-1e-06,12.160253524780273
12,4.533856360241771,365.154549,81.374809,186.974344,96.039735,-1e-06,12.222578048706055
13,4.8993410263210535,364.808934,81.341567,186.75406,95.972904,-1e-06,12.204540252685547
14,5.267018565908074,364.829963,81.666593,186.689378,95.700778,-1e-06,12.260064125061035
15,5.633117722347379,365.395454,81.418019,187.177827,96.060436,-1e-06,12.264174461364746
16,6.001149170100689,365.16157,81.460399,186.956864,95.944793,-1e-06,12.283702850341797
17,6.36681105941534,364.963866,81.598132,186.74308,95.882932,-1e-06,12.402935981750488
18,6.738634150475264,364.357715,81.430929,186.462385,95.711689,-1e-06,12.480325698852539
19,7.104516953229904,365.173441,81.523261,186.821081,96.094416,-1e-06,12.47824478149414
20,7.471568902954459,364.195473,81.335357,186.614159,95.490905,-1e-06,12.54952335357666
21,7.836505537852645,364.240604,81.285157,186.75009,95.453045,-1e-06,12.561522483825684
22,8.203587271273136,364.273075,81.639562,186.319983,95.530066,-1e-06,12.64580249786377
23,8.570551110431552,366.270218,81.684844,186.862561,96.96441,-1e-06,12.664664268493652
24,8.93871253170073,364.116562,81.560021,186.16177,95.647838,-1e-06,12.69166374206543
