step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7586889062076807,749.646459,79.0,26349.25,32760.0,131.043,136234.0,3.784277777777778e-05,0.0015137111111111112,3.784277777777778e-05,0.0015137111111111112,5071.68798828125,25560.0,15309.3828125,515475.12890625,0.6,2390.61328125,39156.671875,102.8,,
2,1.3937373962253332,631.962145,88.0,29493.25,32760.0,196.591,121112.0,3.364222222222222e-05,0.0013456888888888888,7.1485e-05,0.0028594,5071.69580078125,28704.0,15309.84765625,515475.12890625,0.5,2391.0078125,42324.671875,100.7,,
3,2.0292257610708475,631.825344,88.0,29493.25,32760.0,202.888,119926.0,3.331277777777778e-05,0.0013325111111111112,0.00010479777777777778,0.004191911111111111,5071.69580078125,28704.0,15309.84765625,515475.12890625,0.5,2391.16796875,42324.671875,98.7,,
4,2.667306924238801,631.600739,97.0,29493.25,32760.0,199.615,138745.0,3.8540277777777776e-05,0.001541611111111111,0.00014333805555555556,0.005733522222222222,5071.69580078125,28704.0,15309.7578125,515475.12890625,0.5,2391.3203125,42324.671875,100.1,,
5,3.307242887094617,632.172619,100.0,29493.25,32760.0,201.076,119810.0,3.328055555555556e-05,0.0013312222222222224,0.00017661861111111112,0.007064744444444444,5071.69580078125,28704.0,15309.7578125,515475.12890625,0.5,2391.3203125,42324.671875,100.0,,
6,3.946733532473445,631.761562,100.0,29493.25,32760.0,197.11,135991.0,3.777527777777778e-05,0.0015110111111111112,0.0002143938888888889,0.008575755555555556,5071.69580078125,28704.0,15309.75390625,515475.12890625,0.5,2391.41015625,42325.671875,99.9,,
7,4.587879108265042,632.511165,88.0,29493.25,32760.0,200.472,122627.0,3.4063055555555554e-05,0.001362522222222222,0.00024845694444444445,0.009938277777777779,5071.69580078125,28704.0,15309.97265625,515475.12890625,0.5,2391.52734375,42325.671875,101.6,,
8,5.228877641260624,633.457681,88.0,29493.25,32760.0,202.094,118959.0,3.3044166666666664e-05,0.0013217666666666666,0.0002815011111111111,0.011260044444444445,5071.69580078125,28704.0,15309.97265625,515475.12890625,0.5,2391.5625,42325.671875,98.5,,
9,5.867107884958386,632.161389,97.0,29493.25,32760.0,199.201,138924.0,3.859e-05,0.0015436,0.00032009111111111114,0.012803644444444446,5071.69580078125,28704.0,15309.97265625,515475.12890625,0.5,2391.61328125,42325.671875,100.0,,
10,6.506096122786403,631.437316,100.0,29493.25,32760.0,201.689,120372.0,3.3436666666666664e-05,0.0013374666666666666,0.0003535277777777778,0.014141111111111113,5071.69580078125,28704.0,15309.96484375,515475.12890625,0.6,2391.6484375,42325.671875,100.1,,
