step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.3749769777059555,363.854597,49.0,8637.25,32760.0,55.452,42903.0,1.19175e-05,0.00047670000000000004,1.19175e-05,0.00047670000000000004,,,,,,,,,,
4,1.1193793080747128,246.506843,84.0,11391.25,32760.0,163.992,137329.0,3.814694444444444e-05,0.0015258777777777776,5.0064444444444444e-05,0.0020025777777777777,,,,,,,,,,
7,1.8608449772000313,246.024194,86.0,11391.25,32760.0,173.946,122939.0,3.414972222222222e-05,0.0013659888888888888,8.421416666666666e-05,0.0033685666666666662,,,,,,,,,,
10,2.602311907336116,245.226061,79.0,11391.25,32760.0,176.809,125491.0,3.4858611111111114e-05,0.0013943444444444446,0.00011907277777777777,0.004762911111111111,,,,,,,,,,
13,3.3432876393198967,245.79838,89.0,11391.25,32760.0,173.893,138541.0,3.8483611111111114e-05,0.0015393444444444446,0.00015755638888888889,0.006302255555555555,,,,,,,,,,
16,4.0843897722661495,245.718619,79.0,11391.25,32760.0,176.165,121668.0,3.379666666666667e-05,0.0013518666666666667,0.00019135305555555555,0.007654122222222222,,,,,,,,,,
19,4.82457210123539,245.350162,85.0,11391.25,32760.0,172.947,136243.0,3.784527777777778e-05,0.001513811111111111,0.00022919833333333333,0.009167933333333333,,,,,,,,,,
22,5.565782206133008,245.069458,83.0,11391.25,32760.0,175.215,120605.0,3.350138888888889e-05,0.0013400555555555555,0.0002626997222222222,0.010507988888888889,,,,,,,,,,
24,6.068075189366937,248.941454,82.0,11391.25,32760.0,174.447,86406.0,2.4001666666666668e-05,0.0009600666666666667,0.00028670138888888886,0.011468055555555556,,,,,,,,,,
27,6.811260217800736,245.695029,81.0,11391.25,32760.0,172.777,139818.0,3.883833333333333e-05,0.0015535333333333333,0.0003255397222222222,0.01302158888888889,,,,,,,,,,
30,7.555129159241915,244.939775,86.0,11391.25,32760.0,174.563,123740.0,3.437222222222222e-05,0.0013748888888888888,0.0003599119444444444,0.01439647777777778,,,,,,,,,,
33,8.298297358676791,246.165876,81.0,11391.25,32760.0,176.61,126010.0,3.500277777777778e-05,0.001400111111111111,0.0003949147222222222,0.01579658888888889,,,,,,,,,,
36,9.03848646581173,245.73314,88.0,11391.25,32760.0,174.025,138723.0,3.853416666666667e-05,0.0015413666666666667,0.00043344888888888883,0.017337955555555555,,,,,,,,,,
39,9.778845436871052,245.416083,79.0,11391.25,32760.0,176.388,120691.0,3.352527777777778e-05,0.0013410111111111112,0.0004669741666666666,0.018678966666666665,,,,,,,,,,
42,10.519834289327264,244.851664,87.0,11391.25,32760.0,172.601,136684.0,3.7967777777777775e-05,0.001518711111111111,0.0005049419444444444,0.020197677777777777,,,,,,,,,,
45,11.260236660018563,245.865281,85.0,11391.25,32760.0,175.425,122386.0,3.3996111111111114e-05,0.0013598444444444446,0.0005389380555555555,0.021557522222222222,,,,,,,,,,
48,12.00102736800909,245.175899,79.0,11391.25,32760.0,172.979,140888.0,3.9135555555555556e-05,0.0015654222222222223,0.0005780736111111111,0.023122944444444446,,,,,,,,,,
51,12.74073295854032,244.995646,89.0,11391.25,32760.0,174.695,126332.0,3.509222222222222e-05,0.0014036888888888889,0.0006131658333333333,0.024526633333333336,,,,,,,,,,
54,13.480210773646832,244.572219,79.0,11391.25,32760.0,176.703,121952.0,3.3875555555555556e-05,0.0013550222222222222,0.0006470413888888889,0.025881655555555556,,,,,,,,,,
57,14.220447592437267,245.656358,84.0,11391.25,32760.0,173.05,136471.0,3.7908611111111114e-05,0.0015163444444444446,0.0006849499999999999,0.027398000000000002,,,,,,,,,,
60,14.958797188475728,244.774063,84.0,11391.25,32760.0,175.647,122214.0,3.3948333333333335e-05,0.0013579333333333333,0.0007188983333333333,0.028755933333333334,,,,,,,,,,
63,15.698283094912767,244.837664,82.0,11391.25,32760.0,177.399,125586.0,3.4885e-05,0.0013954000000000002,0.0007537833333333333,0.030151333333333336,,,,,,,,,,
66,16.43763244897127,244.406456,88.0,11391.25,32760.0,174.522,138809.0,3.855805555555556e-05,0.0015423222222222222,0.0007923413888888889,0.03169365555555556,,,,,,,,,,
69,17.176541874185205,245.304301,79.0,11391.25,32760.0,176.562,120884.0,3.357888888888889e-05,0.0013431555555555555,0.0008259202777777777,0.03303681111111112,,,,,,,,,,
72,17.91559113189578,245.728228,86.0,11391.25,32760.0,172.839,137308.0,3.814111111111111e-05,0.0015256444444444444,0.0008640613888888888,0.034562455555555566,,,,,,,,,,
75,18.654935095459223,244.831203,86.0,11391.25,32760.0,175.71,122851.0,3.412527777777778e-05,0.0013650111111111112,0.0008981866666666666,0.03592746666666668,,,,,,,,,,
78,19.39481682702899,245.383003,79.0,11391.25,32760.0,177.164,125831.0,3.4953055555555553e-05,0.001398122222222222,0.0009331397222222222,0.0373255888888889,,,,,,,,,,
81,20.13530445098877,246.266538,91.0,11391.25,32760.0,174.335,138716.0,3.853222222222222e-05,0.0015412888888888887,0.0009716719444444444,0.03886687777777779,,,,,,,,,,
84,20.87377999909222,245.045447,80.0,11391.25,32760.0,176.337,120364.0,3.343444444444444e-05,0.0013373777777777778,0.001005106388888889,0.04020425555555557,,,,,,,,,,
87,21.61256248317659,244.911385,83.0,11391.25,32760.0,172.788,137956.0,3.832111111111111e-05,0.0015328444444444444,0.0010434275000000002,0.04173710000000001,,,,,,,,,,
90,22.352632788941264,246.081665,85.0,11391.25,32760.0,175.868,123413.0,3.428138888888889e-05,0.0013712555555555556,0.001077708888888889,0.04310835555555557,,,,,,,,,,
93,23.09304909221828,246.011083,81.0,11391.25,32760.0,176.892,126074.0,3.502055555555555e-05,0.001400822222222222,0.0011127294444444446,0.04450917777777779,,,,,,,,,,
96,23.83142474666238,245.055107,88.0,11391.25,32760.0,174.898,138832.0,3.856444444444444e-05,0.0015425777777777778,0.001151293888888889,0.04605175555555557,,,,,,,,,,
99,24.570238331332803,244.970756,80.0,11391.25,32760.0,176.896,120164.0,3.337888888888889e-05,0.0013351555555555557,0.0011846727777777778,0.047386911111111124,,,,,,,,,,
102,25.308952685445547,244.711121,85.0,11391.25,32760.0,172.452,138313.0,3.842027777777778e-05,0.001536811111111111,0.0012230930555555556,0.048923722222222236,,,,,,,,,,
105,26.048670465126634,245.999164,87.0,11391.25,32760.0,175.049,123885.0,3.44125e-05,0.0013765000000000001,0.0012575055555555555,0.05030022222222224,,,,,,,,,,
108,26.787306156009436,245.551376,79.0,11391.25,32760.0,176.636,125849.0,3.495805555555556e-05,0.0013983222222222224,0.001292463611111111,0.05169854444444446,,,,,,,,,,
111,27.526237880811095,245.644537,90.0,11391.25,32760.0,174.298,137803.0,3.827861111111111e-05,0.0015311444444444445,0.001330742222222222,0.053229688888888904,,,,,,,,,,
114,28.265542894601822,244.925845,82.0,11391.25,32760.0,176.362,120733.0,3.353694444444444e-05,0.0013414777777777777,0.0013642791666666665,0.054571166666666684,,,,,,,,,,
117,29.004366720095277,245.927642,81.0,11391.25,32760.0,173.179,140383.0,3.899527777777778e-05,0.0015598111111111111,0.0014032744444444443,0.0561309777777778,,,,,,,,,,
120,29.743350096046925,244.961116,87.0,11391.25,32760.0,175.471,125102.0,3.475055555555556e-05,0.0013900222222222223,0.001438025,0.057521000000000023,,,,,,,,,,
123,30.48334643058479,245.737058,79.0,11391.25,32760.0,176.597,125631.0,3.48975e-05,0.0013959,0.0014729225,0.05891690000000002,,,,,,,,,,
126,31.224341362714767,245.300011,87.0,11391.25,32760.0,174.045,137754.0,3.8265e-05,0.0015306,0.0015111875,0.06044750000000002,,,,,,,,,,
129,31.963658714666963,245.978173,82.0,11391.25,32760.0,176.244,120984.0,3.3606666666666665e-05,0.0013442666666666665,0.0015447941666666665,0.06179176666666669,,,,,,,,,,
132,32.702689442783594,246.179457,84.0,11391.25,32760.0,172.528,139941.0,3.88725e-05,0.0015549,0.0015836666666666666,0.06334666666666669,,,,,,,,,,
135,33.44278297945857,244.938305,88.0,11391.25,32760.0,173.933,124067.0,3.4463055555555556e-05,0.0013785222222222223,0.0016181297222222222,0.06472518888888891,,,,,,,,,,
138,34.182556150481105,244.978926,79.0,11391.25,32760.0,175.626,124960.0,3.471111111111111e-05,0.0013884444444444443,0.0016528408333333334,0.06611363333333335,,,,,,,,,,
141,34.92325986735523,246.103976,90.0,11391.25,32760.0,173.105,137083.0,3.8078611111111114e-05,0.0015231444444444445,0.0016909194444444445,0.0676367777777778,,,,,,,,,,
144,35.66158055327833,245.871632,83.0,11391.25,32760.0,175.933,121083.0,3.3634166666666664e-05,0.0013453666666666665,0.0017245536111111111,0.06898214444444446,,,,,,,,,,
147,36.400959957391024,244.842074,81.0,11391.25,32760.0,172.431,139953.0,3.887583333333333e-05,0.0015550333333333333,0.0017634294444444445,0.0705371777777778,,,,,,,,,,
150,37.1435017157346,244.661791,86.0,11391.25,32760.0,175.209,124430.0,3.456388888888889e-05,0.0013825555555555555,0.0017979933333333335,0.07191973333333335,,,,,,,,,,
153,37.88245468214154,246.020763,79.0,11391.25,32760.0,177.027,126056.0,3.5015555555555555e-05,0.0014006222222222222,0.001833008888888889,0.07332035555555556,,,,,,,,,,
156,38.6208531986922,245.739189,86.0,11391.25,32760.0,174.536,137788.0,3.827444444444444e-05,0.0015309777777777777,0.0018712833333333334,0.07485133333333334,,,,,,,,,,
159,39.36071065068245,245.048247,82.0,11391.25,32760.0,176.316,120827.0,3.3563055555555555e-05,0.0013425222222222223,0.001904846388888889,0.07619385555555556,,,,,,,,,,
162,40.10088056884706,244.990526,84.0,11391.25,32760.0,172.777,139836.0,3.8843333333333335e-05,0.0015537333333333334,0.0019436897222222223,0.0777475888888889,,,,,,,,,,
165,40.840997874736786,245.930353,88.0,11391.25,32760.0,174.305,124253.0,3.451472222222222e-05,0.0013805888888888888,0.0019782044444444447,0.0791281777777778,,,,,,,,,,
168,41.58006928488612,244.807513,79.0,11391.25,32760.0,175.632,124942.0,3.470611111111111e-05,0.0013882444444444444,0.0020129105555555557,0.08051642222222224,,,,,,,,,,
171,42.3204061742872,245.441774,90.0,11391.25,32760.0,173.256,137118.0,3.808833333333333e-05,0.0015235333333333332,0.002050998888888889,0.08203995555555557,,,,,,,,,,
174,43.059185499325395,244.521868,82.0,11391.25,32760.0,176.419,121298.0,3.369388888888889e-05,0.0013477555555555555,0.002084692777777778,0.08338771111111112,,,,,,,,,,
177,43.79966991208494,246.33196,81.0,11391.25,32760.0,173.493,140784.0,3.910666666666667e-05,0.0015642666666666667,0.002123799444444445,0.08495197777777778,,,,,,,,,,
