step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.3760810159146786,365.616727,63.0,8637.25,32760.0,60.889,53269.0,1.4796944444444445e-05,0.0005918777777777778,1.4796944444444445e-05,0.0005918777777777778,,,,,,,,,,
4,1.1175406463444233,246.498972,84.0,11391.25,32760.0,159.761,121302.0,3.3695e-05,0.0013478000000000001,4.8491944444444445e-05,0.0019396777777777778,,,,,,,,,,
7,1.858946954831481,245.580556,80.0,11391.25,32760.0,172.256,139881.0,3.8855833333333335e-05,0.0015542333333333335,8.734777777777777e-05,0.0034939111111111113,,,,,,,,,,
9,2.3622525855898857,247.225525,84.0,11391.25,32760.0,172.199,87211.0,2.422527777777778e-05,0.0009690111111111112,0.00011157305555555556,0.004462922222222223,,,,,,,,,,
12,3.105755480006337,249.084436,87.0,11391.25,32760.0,173.2,124284.0,3.4523333333333335e-05,0.0013809333333333334,0.00014609638888888888,0.005843855555555556,,,,,,,,,,
15,3.8453882690519094,245.552295,79.0,11391.25,32760.0,175.603,125596.0,3.488777777777778e-05,0.001395511111111111,0.00018098416666666666,0.007239366666666667,,,,,,,,,,
18,4.586106626316905,245.058617,90.0,11391.25,32760.0,173.507,137181.0,3.810583333333333e-05,0.0015242333333333332,0.00021909,0.0087636,,,,,,,,,,
21,5.326820962131023,246.720926,82.0,11391.25,32760.0,175.643,120129.0,3.3369166666666666e-05,0.0013347666666666666,0.00025245916666666665,0.010098366666666667,,,,,,,,,,
24,6.064836893230677,245.175409,82.0,11391.25,32760.0,172.304,138469.0,3.846361111111111e-05,0.0015385444444444446,0.0002909227777777778,0.011636911111111111,,,,,,,,,,
27,6.804685335606337,245.956812,86.0,11391.25,32760.0,174.935,123618.0,3.4338333333333336e-05,0.0013735333333333335,0.0003252611111111111,0.013010444444444444,,,,,,,,,,
30,7.5476844515651464,245.092248,81.0,11391.25,32760.0,175.576,124820.0,3.467222222222222e-05,0.001386888888888889,0.0003599333333333333,0.014397333333333333,,,,,,,,,,
33,8.28776865825057,246.306208,88.0,11391.25,32760.0,174.027,137854.0,3.8292777777777776e-05,0.001531711111111111,0.0003982261111111111,0.015929044444444443,,,,,,,,,,
36,9.025916200131178,245.009507,80.0,11391.25,32760.0,175.94,119742.0,3.326166666666667e-05,0.0013304666666666667,0.00043148777777777777,0.017259511111111108,,,,,,,,,,
39,9.764768974855542,245.271652,86.0,11391.25,32760.0,172.267,138360.0,3.843333333333333e-05,0.0015373333333333333,0.0004699211111111111,0.01879684444444444,,,,,,,,,,
42,10.504759140312672,245.428043,87.0,11391.25,32760.0,174.313,122641.0,3.4066944444444446e-05,0.0013626777777777778,0.0005039880555555555,0.02015952222222222,,,,,,,,,,
45,11.245665879920125,247.129753,79.0,11391.25,32760.0,175.039,125098.0,3.4749444444444445e-05,0.0013899777777777779,0.0005387374999999999,0.021549499999999996,,,,,,,,,,
48,11.985201977193356,245.303792,91.0,11391.25,32760.0,172.792,137165.0,3.810138888888889e-05,0.0015240555555555556,0.0005768388888888888,0.023073555555555552,,,,,,,,,,
51,12.725804261863232,245.18715,81.0,11391.25,32760.0,175.086,119199.0,3.3110833333333335e-05,0.0013244333333333335,0.0006099497222222222,0.024397988888888885,,,,,,,,,,
54,13.465763995423913,245.516675,83.0,11391.25,32760.0,172.482,138169.0,3.838027777777778e-05,0.001535211111111111,0.0006483299999999999,0.025933199999999997,,,,,,,,,,
57,14.20555885694921,245.898342,85.0,11391.25,32760.0,175.557,123346.0,3.4262777777777775e-05,0.001370511111111111,0.0006825927777777777,0.027303711111111108,,,,,,,,,,
60,14.943267602473497,244.709741,80.0,11391.25,32760.0,176.7,125685.0,3.49125e-05,0.0013965000000000002,0.0007175052777777777,0.02870021111111111,,,,,,,,,,
63,15.681578658521175,245.126018,87.0,11391.25,32760.0,174.364,137721.0,3.8255833333333334e-05,0.0015302333333333334,0.000755761111111111,0.03023044444444444,,,,,,,,,,
66,16.419751880690455,244.381435,81.0,11391.25,32760.0,176.127,120333.0,3.3425833333333334e-05,0.0013370333333333334,0.0007891869444444443,0.031567477777777776,,,,,,,,,,
69,17.15874326787889,246.089575,84.0,11391.25,32760.0,171.983,139386.0,3.871833333333333e-05,0.0015487333333333332,0.0008279052777777776,0.03311621111111111,,,,,,,,,,
72,17.8974196203053,245.904102,88.0,11391.25,32760.0,173.684,124049.0,3.445805555555555e-05,0.0013783222222222221,0.0008623633333333332,0.034494533333333334,,,,,,,,,,
75,18.636869724839926,245.486264,79.0,11391.25,32760.0,174.944,124465.0,3.457361111111111e-05,0.0013829444444444445,0.0008969369444444443,0.03587747777777778,,,,,,,,,,
78,19.377045994624496,244.727803,89.0,11391.25,32760.0,172.53,136461.0,3.790583333333333e-05,0.0015162333333333332,0.0009348427777777776,0.03739371111111111,,,,,,,,,,
81,20.117093639448285,246.466241,83.0,11391.25,32760.0,175.425,121013.0,3.361472222222222e-05,0.0013445888888888888,0.0009684574999999998,0.038738299999999996,,,,,,,,,,
84,20.855845522135496,245.573366,81.0,11391.25,32760.0,172.163,139803.0,3.883416666666667e-05,0.0015533666666666668,0.0010072916666666665,0.04029166666666666,,,,,,,,,,
87,21.59731623157859,245.271731,87.0,11391.25,32760.0,175.141,124968.0,3.471333333333333e-05,0.0013885333333333333,0.001042005,0.041680199999999994,,,,,,,,,,
90,22.335898840799928,244.07341,79.0,11391.25,32760.0,176.758,125724.0,3.492333333333333e-05,0.0013969333333333333,0.0010769283333333332,0.04307713333333333,,,,,,,,,,
93,23.076536737382412,246.099575,86.0,11391.25,32760.0,174.113,137535.0,3.820416666666667e-05,0.0015281666666666668,0.0011151324999999998,0.044605299999999994,,,,,,,,,,
96,23.814783411100507,245.537566,82.0,11391.25,32760.0,176.034,121156.0,3.365444444444444e-05,0.0013461777777777778,0.0011487869444444443,0.04595147777777777,,,,,,,,,,
99,24.55459302291274,245.632488,84.0,11391.25,32760.0,172.442,140202.0,3.8945e-05,0.0015578,0.0011877319444444443,0.04750927777777777,,,,,,,,,,
