step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.3966854102909565,366.700497,132.790657,131.019046,102.746742,-1e-06,12.094186782836914
2,0.6498566307127476,249.867874,43.199131,106.538337,99.394404,-1e-06,12.089264869689941
3,0.8969199080020189,246.435176,42.978397,106.752961,96.015497,-1e-06,12.086263656616211
4,1.1466545592993498,246.802402,43.10534,106.614438,96.324641,-1e-06,12.087291717529297
5,1.3941257521510124,246.855902,43.109949,107.048736,95.978465,-1e-06,12.073604583740234
6,1.640614928677678,245.878416,43.003027,106.311642,95.804533,-1e-06,12.033900260925293
7,1.893337581306696,249.921055,43.345403,106.538087,99.330303,-1e-06,12.099555015563965
8,2.1399220880120993,245.947566,42.883465,106.366334,95.951995,-1e-06,12.06509017944336
9,2.3869215454906225,246.349014,43.225581,106.601998,95.821563,-1e-06,12.13461971282959
10,2.637205485254526,246.08728,42.867956,106.437695,96.050347,-1e-06,12.11268424987793
11,2.8842913210392,246.437765,43.097449,106.444335,96.152759,-1e-06,12.14998722076416
12,3.1311363745480776,246.240173,43.1372,106.666368,95.705481,-1e-06,12.168392181396484
13,3.380817834287882,246.828401,43.023097,106.882773,96.190648,-1e-06,12.258782386779785
14,3.6290471013635397,247.434383,43.544237,106.678069,96.482995,-1e-06,12.23801040649414
15,3.875796351581812,246.085689,42.937596,106.539577,95.894934,-1e-06,12.26651382446289
16,4.1264196783304214,247.610025,44.249508,106.529537,96.102427,-1e-06,12.193881034851074
17,4.373628508299589,246.455166,43.020158,106.581726,96.123728,-1e-06,12.333120346069336
18,4.619614955037832,245.326615,42.897605,106.09739,95.599559,-1e-06,12.364899635314941
19,4.870856883004308,248.352478,43.246311,108.027802,96.140349,-1e-06,12.388265609741211
20,5.1172077767550945,245.579461,43.033759,106.15538,95.511418,-1e-06,12.475776672363281
21,5.3632315546274185,245.381607,42.871295,105.517679,96.218919,-1e-06,12.487167358398438
22,5.6187399961054325,245.653422,42.868785,106.242021,95.787733,-1e-06,12.518310546875
23,5.866410423070192,246.626059,43.323713,106.522316,96.029847,-1e-06,12.57619857788086
24,6.115499913692474,245.49254,42.871445,106.247172,95.64931,-1e-06,12.612305641174316
25,6.36236827634275,246.204341,42.998597,106.14137,96.350782,-1e-06,12.63447093963623
26,6.6098466999828815,246.837702,43.188011,106.592958,96.291161,-1e-06,12.711213111877441
27,6.858282318338752,245.626721,42.885075,106.060379,95.932795,-1e-06,12.80006217956543
28,7.1046360824257135,245.702343,43.234732,106.060078,95.671171,-1e-06,12.78142261505127
29,7.351301722228527,246.000367,43.056577,106.350344,95.874463,-1e-06,12.807920455932617
30,7.600043926388025,245.709453,43.018648,105.858625,96.076568,-1e-06,12.844865798950195
31,7.846888048574328,246.188341,43.324373,106.259893,95.864323,-1e-06,12.838788986206055
32,8.093153342604637,245.678173,42.871766,106.205371,95.881744,-1e-06,12.85289478302002
33,8.34211646951735,246.156661,43.051138,106.452025,95.932395,-1e-06,12.847155570983887
34,8.588709529489279,245.946067,43.20106,106.14996,95.864334,-1e-06,12.852145195007324
35,8.835170203819871,245.813644,42.876435,106.489046,95.732971,-1e-06,12.882229804992676
36,9.083669055253267,245.665112,43.17796,106.10002,95.66862,-1e-06,12.853364944458008
37,9.33040989562869,246.061569,43.020148,106.402124,95.923645,-1e-06,12.824481964111328
38,9.576748669147491,245.680702,42.912015,106.089259,95.958245,-1e-06,12.846891403198242
39,9.825926231220365,246.254902,43.180721,106.377694,95.956575,-1e-06,12.836849212646484
40,10.073480466380715,246.892973,42.907296,106.936354,96.307372,-1e-06,12.831225395202637
41,10.321214713156223,246.935804,43.228472,106.523276,96.427913,-1e-06,12.78941535949707
42,10.575060695409775,246.292282,42.840934,106.341303,96.364103,-1e-06,12.755090713500977
43,10.8213100284338,245.611002,43.059209,106.150901,95.66539,-1e-06,12.840649604797363
44,11.075282150879502,246.002918,42.978098,106.226651,96.058968,-1e-06,12.72746753692627
45,11.322110002860427,246.17004,43.070708,106.274273,96.107337,-1e-06,12.795286178588867
46,11.574068933725357,245.765683,42.881885,106.319663,95.800813,-1e-06,12.798425674438477
47,11.820241475477815,245.54672,42.925336,105.982807,95.903644,-1e-06,12.712440490722656
48,12.068063663318753,247.156768,43.274862,106.755871,96.153999,-1e-06,12.721957206726074
49,12.31686937995255,245.780504,43.107339,106.124629,95.707732,-1e-06,12.682938575744629
50,12.56354901008308,246.042648,43.14891,106.171461,95.994216,-1e-06,12.763397216796875
51,12.810927821323276,246.659309,43.008487,106.417124,96.510345,-1e-06,12.79330062866211
52,13.05907547660172,245.418668,42.936486,106.083499,95.66228,-1e-06,12.751235008239746
53,13.306830624118447,247.106086,43.332123,106.867943,96.168289,-1e-06,12.778965950012207
54,13.553293829783797,245.812865,42.862245,106.278863,95.928964,-1e-06,12.731053352355957
55,13.802067674696445,245.928967,43.099019,106.361104,95.737101,-1e-06,12.752328872680664
56,14.048578351736069,245.869475,43.067328,106.266611,95.823993,-1e-06,12.731669425964355
57,14.29534101113677,246.12193,42.859685,106.296673,96.192109,-1e-06,12.732625007629395
58,14.544718937948346,246.246662,43.281222,106.347673,95.891675,-1e-06,12.823628425598145
59,14.791339186951518,245.982998,42.908646,106.449526,95.896304,-1e-06,12.762611389160156
60,15.037334213033319,245.344656,42.912375,105.796094,95.913055,-1e-06,12.854752540588379
61,15.286631178110838,246.463456,43.257072,106.386514,96.070548,-1e-06,12.763169288635254
62,15.533215155825019,245.984757,42.852045,106.377854,96.004736,-1e-06,12.77959156036377
63,15.779750384390354,245.901047,43.073149,106.270642,95.831614,-1e-06,12.724542617797852
64,16.03293775394559,245.829235,42.850715,106.344053,95.895314,-1e-06,12.787357330322266
