step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.5067637152969837,494.911952,187.230029,205.676785,101.848156,-1e-06,12.09273624420166
2,0.8746905606240034,364.859833,81.69009,186.833122,95.590457,-1e-06,12.091065406799316
3,1.2424285057932138,367.095033,81.734271,187.973972,96.646937,-1e-06,12.046137809753418
4,1.61116792447865,364.980445,81.479046,186.665279,96.032136,-1e-06,12.072272300720215
5,1.9773092102259398,365.505585,81.68476,187.080256,95.957314,-1e-06,12.065375328063965
6,2.349632751196623,364.70749,81.497537,186.904813,95.527157,-1e-06,12.083104133605957
7,2.7160105407238007,365.674918,81.579298,187.29529,96.045496,-1e-06,12.126090049743652
8,3.0833021253347397,364.432846,81.487237,186.823182,95.369834,-1e-06,12.092123031616211
9,3.4489437229931355,364.960895,81.391724,186.988464,95.805342,-1e-06,12.14489459991455
10,3.816209116950631,364.405925,81.672849,186.202061,95.739391,-1e-06,12.160688400268555
11,4.18345645070076,366.567472,81.827592,187.488513,96.439703,-1e-06,12.160215377807617
12,4.550955418497324,364.411665,81.672519,186.585528,95.405725,-1e-06,12.222677230834961
13,4.916161438450217,364.515557,81.634789,186.690289,95.457726,-1e-06,12.204527854919434
14,5.288694882765412,364.259823,81.444406,186.610879,95.447726,-1e-06,12.260164260864258
15,5.656106680631638,366.715505,81.610849,187.721037,96.480244,-1e-06,12.2642183303833
16,6.028807548806071,364.61979,81.445766,186.69729,95.576367,-1e-06,12.283720970153809
17,6.394006846472621,364.509148,81.68523,186.325614,95.757811,-1e-06,12.402981758117676
18,6.761243941262364,364.386095,81.470686,186.657739,95.511107,-1e-06,12.480385780334473
19,7.127177704125643,365.230179,81.252972,187.141767,96.084268,-1e-06,12.478354454040527
20,7.4949587769806385,364.891944,81.556338,186.77021,95.741941,-1e-06,12.54948902130127
21,7.860319267958403,364.664609,81.790152,186.548347,95.549257,-1e-06,12.56165885925293
22,8.22813125140965,364.207112,81.376095,186.599658,95.465956,-1e-06,12.645825386047363
23,8.593847379088402,365.014425,81.585378,186.877193,95.775091,-1e-06,12.664704322814941
24,8.960911311209202,364.103261,81.423766,186.554877,95.349924,-1e-06,12.691590309143066
25,9.325711343437433,364.110831,81.256883,186.617978,95.458666,-1e-06,12.762828826904297
26,9.69241251796484,363.874277,81.601609,185.995077,95.519997,-1e-06,12.863476753234863
27,10.05841426178813,365.310831,81.733091,186.900853,95.916294,-1e-06,12.872564315795898
28,10.4272799231112,364.04179,81.365404,186.498716,95.382504,-1e-06,12.933507919311523
29,10.792507242411375,364.534777,81.533337,186.329283,95.929484,-1e-06,12.955531120300293
