step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.5048683416098356,494.912982,92.0,14535.25,32760.0,79.84,69922.0,1.942277777777778e-05,0.0007769111111111111,1.942277777777778e-05,0.0007769111111111111,5070.90673828125,13746.0,15269.30078125,515475.12890625,0.6,2283.3359375,27314.4921875,105.1,,
3,1.240531900897622,367.096453,88.0,17681.25,32760.0,183.848,134205.0,3.727916666666667e-05,0.0014911666666666667,5.670194444444444e-05,0.002268077777777778,5070.91455078125,16892.0,15269.546875,515475.12890625,0.5,2284.01953125,30514.4921875,100.5,,
5,1.9754089172929525,365.506825,85.0,17681.25,32760.0,191.816,149884.0,4.1634444444444445e-05,0.0016653777777777777,9.83363888888889e-05,0.003933455555555555,5070.91455078125,16892.0,15269.546875,515475.12890625,0.5,2284.3046875,30514.4921875,97.5,,
7,2.714120738208294,365.676117,99.0,17681.25,32760.0,192.202,135669.0,3.768583333333333e-05,0.0015074333333333332,0.00013602222222222222,0.005440888888888888,5070.91455078125,16892.0,15269.546875,515475.12890625,0.5,2284.35546875,30514.4921875,102.2,,
9,3.4470526296645403,364.961885,89.0,17681.25,32760.0,192.792,133141.0,3.698361111111111e-05,0.0014793444444444444,0.00017300583333333333,0.006920233333333333,5070.91455078125,16892.0,15269.546875,515475.12890625,0.5,2284.40234375,30514.4921875,99.6,,
11,4.181584699079394,366.573642,86.0,17681.25,32760.0,192.336,149050.0,4.140277777777778e-05,0.0016561111111111112,0.00021440861111111112,0.008576344444444444,5070.91455078125,16892.0,15269.7734375,515475.12890625,0.5,2284.4609375,30514.4921875,100.7,,
13,4.914281556382775,364.516587,99.0,17681.25,32760.0,191.976,135427.0,3.761861111111111e-05,0.0015047444444444443,0.0002520272222222222,0.010081088888888888,5070.91455078125,16892.0,15269.7734375,515475.12890625,0.5,2284.5078125,30514.4921875,98.9,,
15,5.654233377426863,366.717835,91.0,17681.25,32760.0,192.371,148150.0,4.115277777777778e-05,0.0016461111111111112,0.00029318,0.0117272,5070.91455078125,16892.0,15269.7734375,515475.12890625,0.5,2284.5390625,30514.4921875,100.0,,
17,6.392115013673902,364.510478,88.0,17681.25,32760.0,192.138,134554.0,3.737611111111111e-05,0.0014950444444444444,0.0003305561111111111,0.013222244444444444,5070.91455078125,16892.0,15269.7734375,515475.12890625,0.5,2284.58984375,30515.4921875,101.0,,
19,7.125287540256977,365.231139,97.0,17681.25,32760.0,192.588,136256.0,3.784888888888889e-05,0.0015139555555555555,0.000368405,0.0147362,5070.91455078125,16892.0,15261.1484375,515475.12890625,0.6,2284.64453125,30515.4921875,99.6,,
