step,elapsed_sec,step_ms,forward_ms,backward_ms,optimizer_step_ms,checkpoint_ms,loss
1,0.39156556501984596,380.174788,143.899287,133.774974,102.348595,-1e-06,12.094186782836914
2,0.6409194711595774,246.302233,42.995468,106.696529,95.865794,-1e-06,12.089278221130371
3,0.8920554053038359,250.523825,43.308232,106.933993,99.247551,-1e-06,12.086211204528809
4,1.1412435993552208,246.377945,43.117769,106.400415,96.064347,-1e-06,12.087252616882324
5,1.3890408165752888,247.197578,43.389484,107.022414,96.049947,-1e-06,12.073513984680176
6,1.6396623328328133,250.013347,43.079029,106.987014,99.171831,-1e-06,12.033966064453125
7,1.8893077746033669,246.826623,43.379865,107.030035,95.676961,-1e-06,12.099559783935547
8,2.136516163125634,246.542457,43.028038,107.054006,95.723301,-1e-06,12.065114974975586
9,2.3840140365064144,246.831252,43.066218,106.837322,96.179169,-1e-06,12.13463306427002
10,2.6381655037403107,246.292444,42.944716,106.686758,95.909474,-1e-06,12.112641334533691
11,2.8877931144088507,248.982859,43.070149,106.73105,98.420417,-1e-06,12.150026321411133
12,3.1387324165552855,246.433016,43.034368,106.570157,96.066656,-1e-06,12.168375015258789
13,3.3862438201904297,246.868563,43.15835,106.802711,96.163909,-1e-06,12.258841514587402
14,3.633355027064681,246.457385,43.131869,106.854422,95.705851,-1e-06,12.238004684448242
15,3.883503494784236,246.994604,43.234701,106.74473,96.27346,-1e-06,12.266554832458496
16,4.13062952272594,246.472256,43.369114,106.646288,95.710982,-1e-06,12.193942070007324
17,4.3789785616099834,247.692587,42.941716,107.26302,96.718978,-1e-06,12.333207130432129
18,4.628524739295244,246.524336,43.460225,106.650189,95.6683,-1e-06,12.364818572998047
19,4.875396203249693,246.210851,43.053718,106.815351,95.592719,-1e-06,12.388259887695312
20,5.122566191479564,246.493106,42.991006,106.479706,96.085217,-1e-06,12.475738525390625
21,5.374043442308903,248.369048,43.443976,107.087486,96.977582,-1e-06,12.487154960632324
22,5.620204223319888,245.544311,42.979917,106.257512,95.561298,-1e-06,12.518208503723145
23,5.867429280653596,246.577797,43.228991,106.662289,95.945085,-1e-06,12.576112747192383
24,6.117232235148549,245.956618,42.901456,106.437995,95.864894,-1e-06,12.61231517791748
25,6.364283710718155,246.379914,43.110259,106.332424,96.206749,-1e-06,12.634305953979492
26,6.610819248482585,245.889146,43.246112,106.297992,95.600089,-1e-06,12.71113395690918
27,6.859987121075392,246.308343,42.948867,106.225532,96.196839,-1e-06,12.800074577331543
28,7.106848672032356,246.206951,43.292682,106.591628,95.554688,-1e-06,12.781543731689453
29,7.353810217231512,246.313463,43.067299,106.637048,95.859624,-1e-06,12.807808876037598
30,7.602550340816379,245.895136,43.049058,106.023959,96.079157,-1e-06,12.844925880432129
31,7.84998007491231,246.780912,43.322563,106.768091,95.901185,-1e-06,12.838568687438965
32,8.096627492457628,246.042068,42.971487,106.424765,95.895764,-1e-06,12.852953910827637
33,8.345976347103715,246.515726,43.225731,106.541666,95.995335,-1e-06,12.847077369689941
34,8.592464733868837,245.826866,43.10011,106.323013,95.688601,-1e-06,12.852367401123047
35,8.838899429887533,245.775944,42.985747,106.239752,95.804963,-1e-06,12.882233619689941
36,9.088171314448118,246.09363,43.345813,106.445344,95.558598,-1e-06,12.853403091430664
37,9.334999475628138,246.194281,42.891185,106.673669,95.890774,-1e-06,12.824400901794434
38,9.581099025905132,245.441309,42.989618,106.245721,95.431966,-1e-06,12.846875190734863
39,9.83044503070414,246.523677,43.13956,106.71446,95.905624,-1e-06,12.836840629577637
40,10.077024618163705,245.942146,42.937296,106.139939,96.121378,-1e-06,12.831156730651855
41,10.325311815366149,247.601065,43.15596,106.357194,97.291168,-1e-06,12.789106369018555
42,10.575837289914489,245.55791,43.058998,106.193911,95.539868,-1e-06,12.754988670349121
43,10.822625992819667,246.143551,43.011427,106.242701,96.143599,-1e-06,12.840729713439941
44,11.069308921694756,246.028068,43.248751,106.293472,95.727141,-1e-06,12.727408409118652
45,11.318634796887636,246.467495,42.894655,106.519036,96.293891,-1e-06,12.795171737670898
46,11.565765842795372,246.365144,43.370354,106.280982,95.955336,-1e-06,12.798376083374023
47,11.812315169721842,245.905106,42.954136,106.423515,95.784452,-1e-06,12.712361335754395
48,12.060803530737758,245.595591,42.950596,106.024978,95.876244,-1e-06,12.721932411193848
49,12.309469673782587,247.963351,43.245631,106.501927,97.234467,-1e-06,12.682766914367676
50,12.555951669812202,245.661632,43.13596,106.030257,95.621389,-1e-06,12.763449668884277
51,12.805383708328009,246.458816,43.193361,106.513436,95.967386,-1e-06,12.793365478515625
52,13.051357286050916,245.400538,42.956396,106.239211,95.479977,-1e-06,12.750967025756836
53,13.298191336914897,246.165031,42.939116,106.264191,96.22309,-1e-06,12.778818130493164
54,13.547071564942598,246.071099,43.332713,106.232942,95.757742,-1e-06,12.730806350708008
55,13.793955978006124,246.228932,42.889875,106.611778,95.989126,-1e-06,12.752495765686035
56,14.040139209479094,245.52259,43.029748,106.024208,95.736971,-1e-06,12.731685638427734
57,14.28950822353363,246.682139,43.15075,106.486786,96.286131,-1e-06,12.73263931274414
58,14.536174703389406,246.011189,42.886886,106.009798,95.896574,-1e-06,12.823458671569824
59,14.782844722270966,246.007698,43.270802,106.189671,95.789353,-1e-06,12.76253604888916
60,15.034643029794097,245.777254,42.934276,106.16331,95.923005,-1e-06,12.854990005493164
61,15.281422059983015,246.12642,43.1231,106.10834,96.121368,-1e-06,12.763131141662598
62,15.527705052867532,245.698543,43.213511,106.082869,95.64277,-1e-06,12.779439926147461
63,15.776252185925841,245.730904,42.879896,106.346013,95.735091,-1e-06,12.7244873046875
64,16.022563448175788,245.644322,43.248322,106.078239,95.546859,-1e-06,12.78764533996582
65,16.269515411928296,246.316863,43.077308,106.440824,96.041967,-1e-06,12.794882774353027
66,16.517577854916453,245.246174,42.868634,105.874685,95.741262,-1e-06,12.78311824798584
67,16.764808824285865,246.587538,43.300053,106.475066,96.070457,-1e-06,12.774072647094727
68,17.010895013809204,245.446888,42.944286,106.091689,95.65856,-1e-06,12.772588729858398
69,17.259777242317796,246.029818,43.035008,106.226221,96.003356,-1e-06,12.755287170410156
70,17.506003873422742,245.608871,43.194141,105.942427,95.713461,-1e-06,12.835662841796875
71,17.752766964957118,246.105641,42.915716,106.412954,96.030247,-1e-06,12.750916481018066
72,18.0010670106858,245.50749,43.115469,105.810244,95.821162,-1e-06,12.909488677978516
73,18.24847868271172,246.75935,43.21332,106.364084,96.427803,-1e-06,12.773012161254883
74,18.494529591873288,245.395327,42.930326,105.937247,95.762842,-1e-06,12.818771362304688
75,18.743604162707925,246.249852,43.251331,106.263402,96.005536,-1e-06,12.831671714782715
76,18.989725831896067,245.477309,42.992347,106.125909,95.597029,-1e-06,12.783563613891602
77,19.23726905696094,246.870243,42.964526,106.570577,96.119888,-1e-06,12.805691719055176
78,19.485756058245897,245.49387,43.388144,105.893015,95.437427,-1e-06,12.832090377807617
79,19.732136292383075,245.712243,42.875245,106.346604,95.735381,-1e-06,12.829059600830078
80,19.977802714332938,245.022341,42.934806,105.854494,95.486958,-1e-06,12.808589935302734
81,20.22776310890913,247.133658,43.245482,106.321993,96.810419,-1e-06,12.808510780334473
82,20.473722266033292,245.260315,43.041578,105.809494,95.661881,-1e-06,12.78609848022461
83,20.719948768615723,245.571071,43.14775,105.941077,95.738421,-1e-06,12.8467378616333
84,20.97243008762598,245.770883,42.951636,106.035618,95.998956,-1e-06,12.8197660446167
85,21.21900587528944,245.943077,43.048389,106.031208,96.104028,-1e-06,12.861705780029297
86,21.464961851015687,245.316406,43.198461,105.861736,95.505357,-1e-06,12.80540943145752
87,21.71443776972592,246.663059,42.908356,106.2046,96.617337,-1e-06,12.777230262756348
88,21.961231941357255,245.964457,43.461705,106.036788,95.559449,-1e-06,12.780539512634277
89,22.208186235278845,246.282472,43.089048,106.333703,96.119449,-1e-06,12.833946228027344
90,22.45616656728089,245.074852,42.878426,105.870485,95.579199,-1e-06,12.909063339233398
91,22.703092509880662,246.274403,43.332753,106.304673,95.880693,-1e-06,12.868417739868164
92,22.94924484193325,245.552771,42.979777,106.1674,95.65348,-1e-06,12.938109397888184
93,23.198285929858685,246.196801,42.997447,106.079319,96.378342,-1e-06,12.883553504943848
94,23.445059653371572,246.131971,43.263542,106.030877,96.080568,-1e-06,12.885677337646484
95,23.691730542108417,246.023638,42.844964,106.356764,96.086167,-1e-06,12.97061538696289
