step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.7760481555014849,758.015412,100.0,26349.25,32760.0,123.033,122162.0,3.393388888888889e-05,0.0013573555555555555,3.393388888888889e-05,0.0013573555555555555,,,,,,,,,,
2,1.414199898019433,634.995131,84.0,29493.25,32760.0,195.837,137828.0,3.8285555555555556e-05,0.0015314222222222221,7.221944444444444e-05,0.0028887777777777774,,,,,,,,,,
3,2.05043962970376,632.119123,88.0,29493.25,32760.0,201.547,120509.0,3.3474722222222224e-05,0.0013389888888888889,0.00010569416666666667,0.004227766666666666,,,,,,,,,,
4,2.6891842428594828,631.562604,92.0,29493.25,32760.0,198.361,136926.0,3.8035e-05,0.0015214,0.00014372916666666668,0.005749166666666666,,,,,,,,,,
5,3.324035881087184,632.715963,100.0,29493.25,32760.0,201.216,123991.0,3.444194444444444e-05,0.0013776777777777776,0.00017817111111111111,0.007126844444444444,,,,,,,,,,
6,3.958180718123913,632.030711,100.0,29493.25,32760.0,202.55,119026.0,3.306277777777778e-05,0.0013225111111111112,0.0002112338888888889,0.008449355555555555,,,,,,,,,,
7,4.592398285865784,632.034101,80.0,29493.25,32760.0,199.421,137902.0,3.830611111111111e-05,0.0015322444444444445,0.00024954,0.0099816,,,,,,,,,,
8,5.230658730491996,632.108882,88.0,29493.25,32760.0,202.691,123402.0,3.4278333333333334e-05,0.0013711333333333332,0.00028381833333333335,0.011352733333333333,,,,,,,,,,
9,5.870141776278615,632.626501,88.0,29493.25,32760.0,203.951,120128.0,3.336888888888889e-05,0.0013347555555555555,0.00031718722222222226,0.01268748888888889,,,,,,,,,,
10,6.5092647057026625,631.91232,98.0,29493.25,32760.0,200.403,139588.0,3.877444444444444e-05,0.0015509777777777778,0.0003559616666666667,0.014238466666666668,,,,,,,,,,
11,7.1499532498419285,633.676328,100.0,29493.25,32760.0,202.091,120260.0,3.3405555555555555e-05,0.0013362222222222222,0.0003893672222222223,0.01557468888888889,,,,,,,,,,
12,7.788054723292589,631.36146,100.0,29493.25,32760.0,198.128,137079.0,3.80775e-05,0.0015231,0.00042744472222222226,0.01709778888888889,,,,,,,,,,
13,8.424505578354001,634.420461,88.0,29493.25,32760.0,201.165,123767.0,3.437972222222222e-05,0.001375188888888889,0.00046182444444444447,0.018472977777777778,,,,,,,,,,
14,9.059216003865004,632.237595,89.0,29493.25,32760.0,201.633,118220.0,3.2838888888888886e-05,0.0013135555555555554,0.0004946633333333334,0.01978653333333333,,,,,,,,,,
15,9.693706655874848,632.287095,94.0,29493.25,32760.0,198.728,137982.0,3.832833333333333e-05,0.0015331333333333333,0.0005329916666666667,0.021319666666666664,,,,,,,,,,
16,10.32790126465261,631.173307,100.0,29493.25,32760.0,202.624,123256.0,3.4237777777777775e-05,0.001369511111111111,0.0005672294444444444,0.022689177777777774,,,,,,,,,,
17,10.966300211846828,631.300149,100.0,29493.25,32760.0,203.436,119980.0,3.332777777777778e-05,0.001333111111111111,0.0006005572222222222,0.024022288888888885,,,,,,,,,,
18,11.600381817668676,631.92681,83.0,29493.25,32760.0,199.429,137909.0,3.830805555555556e-05,0.0015323222222222224,0.0006388652777777777,0.025554611111111108,,,,,,,,,,
19,12.234436582773924,631.918339,88.0,29493.25,32760.0,201.968,121877.0,3.3854722222222224e-05,0.001354188888888889,0.0006727199999999999,0.026908799999999997,,,,,,,,,,
20,12.867064964026213,630.461445,89.0,29493.25,32760.0,204.597,120951.0,3.35975e-05,0.0013438999999999999,0.0007063174999999999,0.028252699999999995,,,,,,,,,,
21,13.50569562613964,631.463292,97.0,29493.25,32760.0,200.847,139876.0,3.885444444444445e-05,0.0015541777777777778,0.0007451719444444443,0.02980687777777777,,,,,,,,,,
22,14.139108639210463,630.885122,100.0,29493.25,32760.0,201.961,120232.0,3.3397777777777776e-05,0.0013359111111111112,0.000778569722222222,0.031142788888888884,,,,,,,,,,
23,14.772496024146676,631.244498,100.0,29493.25,32760.0,203.794,120208.0,3.339111111111111e-05,0.0013356444444444443,0.0008119608333333331,0.03247843333333333,,,,,,,,,,
24,15.405690874904394,630.605548,85.0,29493.25,32760.0,201.345,140269.0,3.896361111111111e-05,0.0015585444444444444,0.0008509244444444442,0.03403697777777777,,,,,,,,,,
25,16.03951682522893,631.682705,88.0,29493.25,32760.0,202.429,120287.0,3.341305555555556e-05,0.0013365222222222223,0.0008843374999999998,0.03537349999999999,,,,,,,,,,
26,16.672540133818984,630.865042,89.0,29493.25,32760.0,203.821,120230.0,3.3397222222222224e-05,0.001335888888888889,0.0009177347222222219,0.036709388888888875,,,,,,,,,,
27,17.305956477299333,631.217748,97.0,29493.25,32760.0,201.542,140286.0,3.896833333333333e-05,0.0015587333333333332,0.0009567030555555553,0.03826812222222221,,,,,,,,,,
28,17.944597819820046,631.518303,100.0,29493.25,32760.0,203.029,121289.0,3.369138888888889e-05,0.0013476555555555557,0.0009903944444444443,0.039615777777777764,,,,,,,,,,
29,18.578739086166024,631.803787,100.0,29493.25,32760.0,204.834,119632.0,3.323111111111111e-05,0.0013292444444444444,0.0010236255555555553,0.04094502222222221,,,,,,,,,,
30,19.21118543483317,630.276011,87.0,29493.25,32760.0,201.311,138602.0,3.850055555555555e-05,0.0015400222222222222,0.0010621261111111108,0.04248504444444443,,,,,,,,,,
31,19.845453392714262,631.762256,88.0,29493.25,32760.0,203.861,121058.0,3.362722222222222e-05,0.0013450888888888889,0.001095753333333333,0.04383013333333332,,,,,,,,,,
32,20.483169049024582,630.636008,92.0,29493.25,32760.0,199.124,137249.0,3.812472222222222e-05,0.0015249888888888888,0.0011338780555555552,0.04535512222222221,,,,,,,,,,
33,21.117051912471652,631.845949,100.0,29493.25,32760.0,201.633,124156.0,3.448777777777778e-05,0.0013795111111111111,0.001168365833333333,0.046734633333333324,,,,,,,,,,
34,21.750993244349957,631.702746,100.0,29493.25,32760.0,202.938,119158.0,3.3099444444444446e-05,0.0013239777777777778,0.0012014652777777776,0.0480586111111111,,,,,,,,,,
35,22.38475674390793,631.427842,100.0,29493.25,32760.0,199.943,138379.0,3.843861111111111e-05,0.0015375444444444444,0.0012399038888888888,0.04959615555555554,,,,,,,,,,
36,23.02262719348073,630.289473,89.0,29493.25,32760.0,202.754,123504.0,3.430666666666667e-05,0.0013722666666666668,0.0012742105555555556,0.05096842222222221,,,,,,,,,,
37,23.656221291050315,631.416691,88.0,29493.25,32760.0,203.455,118448.0,3.290222222222222e-05,0.001316088888888889,0.0013071127777777778,0.0522845111111111,,,,,,,,,,
38,24.288870632648468,630.469215,94.0,29493.25,32760.0,199.228,138607.0,3.850194444444445e-05,0.0015400777777777779,0.0013456147222222223,0.05382458888888888,,,,,,,,,,
39,24.923028929159045,631.060755,100.0,29493.25,32760.0,203.308,123674.0,3.435388888888889e-05,0.0013741555555555555,0.0013799686111111112,0.055198744444444434,,,,,,,,,,
40,25.556966023519635,631.768316,100.0,29493.25,32760.0,203.538,118387.0,3.288527777777778e-05,0.001315411111111111,0.001412853888888889,0.05651415555555554,,,,,,,,,,
41,26.191252721473575,632.124392,82.0,29493.25,32760.0,199.085,138496.0,3.8471111111111114e-05,0.0015388444444444445,0.0014513250000000003,0.05805299999999999,,,,,,,,,,
42,26.823598748072982,630.259082,89.0,29493.25,32760.0,203.4,123416.0,3.428222222222222e-05,0.0013712888888888887,0.0014856072222222225,0.05942428888888888,,,,,,,,,,
43,27.461415765807033,630.959724,88.0,29493.25,32760.0,204.602,120509.0,3.3474722222222224e-05,0.0013389888888888889,0.0015190819444444448,0.06076327777777776,,,,,,,,,,
44,28.094514405354857,630.71642,96.0,29493.25,32760.0,200.252,138564.0,3.849e-05,0.0015396,0.0015575719444444447,0.062302877777777765,,,,,,,,,,
45,28.72758145444095,630.904972,100.0,29493.25,32760.0,202.855,122341.0,3.398361111111111e-05,0.0013593444444444445,0.001591555555555556,0.0636622222222222,,,,,,,,,,
