step,elapsed_sec,step_duration_ms,gpu_util,gpu_mem_used,gpu_mem_total,gpu_power_w,gpu_energy_mj,step_energy_kwh,step_carbon_gco2,cumulative_gpu_energy_kwh,cumulative_carbon_gco2,torch_cuda_allocated_mib,torch_cuda_reserved_mib,sys_mem_used,sys_mem_total,sys_cpu_percent,proc_rss,proc_vms,proc_cpu_percent,io_read,io_write
1,0.47731396183371544,465.681244,91.0,14535.25,32760.0,78.149,70479.0,1.95775e-05,0.0007831,1.95775e-05,0.0007831,5070.90673828125,13746.0,15194.53125,515475.12890625,0.6,2217.44921875,27242.92578125,104.8,,
3,1.2120688911527395,365.561718,89.0,17681.25,32760.0,183.639,132222.0,3.672833333333333e-05,0.0014691333333333332,5.630583333333333e-05,0.0022522333333333333,5070.91455078125,16892.0,15195.00390625,515475.12890625,0.5,2217.87109375,30442.92578125,99.4,,
5,1.9456082973629236,365.315233,87.0,17681.25,32760.0,192.009,148941.0,4.13725e-05,0.0016549,9.767833333333333e-05,0.003907133333333333,5070.91455078125,16892.0,15195.23828125,515475.12890625,0.5,2217.90625,30442.92578125,99.5,,
7,2.679109090939164,365.010788,100.0,17681.25,32760.0,192.089,135520.0,3.7644444444444444e-05,0.0015057777777777778,0.0001353227777777778,0.005412911111111111,5070.91455078125,16892.0,15195.23828125,515475.12890625,0.5,2217.9296875,30442.92578125,100.2,,
9,3.4163683522492647,364.023861,91.0,17681.25,32760.0,192.297,147937.0,4.109361111111111e-05,0.0016437444444444445,0.0001764163888888889,0.007056655555555556,5070.91455078125,16892.0,15198.1640625,515475.12890625,0.6,2218.01953125,30442.92578125,101.1,,
11,4.15031517483294,364.879485,88.0,17681.25,32760.0,192.209,136485.0,3.79125e-05,0.0015165,0.0002143288888888889,0.008573155555555555,5070.91455078125,16892.0,15198.1640625,515475.12890625,0.5,2218.0546875,30442.92578125,99.4,,
13,4.883517885580659,365.035599,100.0,17681.25,32760.0,191.971,135493.0,3.763694444444445e-05,0.0015054777777777778,0.0002519658333333334,0.010078633333333333,5070.91455078125,16892.0,15198.16015625,515475.12890625,0.5,2218.11328125,30442.92578125,100.8,,
15,5.617763664573431,364.990797,91.0,17681.25,32760.0,192.151,148504.0,4.125111111111111e-05,0.0016500444444444444,0.0002932169444444445,0.011728677777777778,5070.91455078125,16892.0,15198.16015625,515475.12890625,0.5,2218.11328125,30442.92578125,99.6,,
17,6.3500506188720465,364.362797,88.0,17681.25,32760.0,192.533,135553.0,3.765361111111111e-05,0.0015061444444444444,0.0003308705555555556,0.013234822222222222,5070.91455078125,16892.0,15198.40625,515475.12890625,0.5,2218.15234375,30442.92578125,99.7,,
19,7.083524623885751,364.59761,99.0,17681.25,32760.0,192.446,135791.0,3.771972222222222e-05,0.0015087888888888888,0.0003685902777777778,0.01474361111111111,5070.91455078125,16892.0,15198.40625,515475.12890625,0.5,2218.24609375,30442.92578125,99.4,,
